"Sp","Betacov","R.Alb","Rank","PropRank","InSample"
"Steatomys pratensis",0,0.414680648236416,1740,0.414680648236416,0
"Puma concolor",0,0.460319351763584,684.25,0.415459885755459,1
"Acomys ignitus",0,0.416110581506196,1746,0.416110581506196,0
"Acomys minous",0,0.416110581506196,1746,0.416110581506196,0
"Crocidura fulvastra",0,0.416110581506196,1746,0.416110581506196,0
"Lophuromys luteogaster",0,0.416110581506196,1746,0.416110581506196,0
"Millardia kathleenae",0,0.416110581506196,1746,0.416110581506196,0
"Niviventer hinpoon",0,0.416110581506196,1746,0.416110581506196,0
"Otomys occidentalis",0,0.416110581506196,1746,0.416110581506196,0
"Melogale moschata",1,0.224022878932316,360.8,0.416915172948773,1
"Oryx gazella",0,0.501429933269781,718.5,0.417002927940905,1
"Anisomys imitator",0,0.417778836987607,1753,0.417778836987607,0
"Crocidura foetida",0,0.417778836987607,1753,0.417778836987607,0
"Mallomys aroaensis",0,0.417778836987607,1753,0.417778836987607,0
"Maxomys bartelsii",0,0.417778836987607,1753,0.417778836987607,0
"Maxomys wattsi",0,0.417778836987607,1753,0.417778836987607,0
"Pseudomys albocinereus",0,0.417778836987607,1753,0.417778836987607,0
"Scutisorex somereni",0,0.417778836987607,1753,0.417778836987607,0
"Macropus giganteus",0,NA,176.375,0.419042019645549,1
"Chrotomys gonzalesi",0,0.419804575786463,1761.5,0.419804575786463,0
"Crocidura attila",0,0.419804575786463,1761.5,0.419804575786463,0
"Komodomys rintjanus",0,0.419804575786463,1761.5,0.419804575786463,0
"Melomys burtoni",0,0.419804575786463,1761.5,0.419804575786463,0
"Pogonomys sylvestris",0,0.419804575786463,1761.5,0.419804575786463,0
"Rhinosciurus laticaudatus",0,0.419804575786463,1761.5,0.419804575786463,0
"Uromys hadrourus",0,0.419804575786463,1761.5,0.419804575786463,0
"Xeromys myoides",0,0.419804575786463,1761.5,0.419804575786463,0
"Mastomys natalensis",0,0.265490943755958,384.8,0.420780741633058,1
"Capra sibirica",0,0.421591992373689,1769,0.421591992373689,0
"Chiruromys lamia",0,0.421591992373689,1769,0.421591992373689,0
"Diomys crumpi",0,0.421591992373689,1769,0.421591992373689,0
"Lontra longicaudis",0,0.421591992373689,1769,0.421591992373689,0
"Paramelomys levipes",0,0.421591992373689,1769,0.421591992373689,0
"Myomyscus verreauxii",0,0.42302192564347,1775,0.42302192564347,0
"Notomys aquilo",0,0.42302192564347,1775,0.42302192564347,0
"Pelomys hopkinsi",0,0.42302192564347,1775,0.42302192564347,0
"Solomys ponceleti",0,0.42302192564347,1775,0.42302192564347,0
"Uromys neobritannicus",0,0.42302192564347,1775,0.42302192564347,0
"Odocoileus virginianus",0,0.369041944709247,463.3,0.423548007464795,1
"Allocricetulus eversmanni",0,0.424571020019066,1781.5,0.424571020019066,0
"Callosciurus prevostii",0,0.424571020019066,1781.5,0.424571020019066,0
"Leopoldamys siporanus",0,0.424571020019066,1781.5,0.424571020019066,0
"Mesembriomys macrurus",0,0.424571020019066,1781.5,0.424571020019066,0
"Taeromys punicans",0,0.424571020019066,1781.5,0.424571020019066,0
"Trachypithecus pileatus",0,0.424571020019066,1781.5,0.424571020019066,0
"Papio cynocephalus",0,0.54706863679695,768.625,0.425251385590797,1
"Capricornis rubidus",0,0.426239275500477,1788.5,0.426239275500477,0
"Dasymys nudipes",0,0.426239275500477,1788.5,0.426239275500477,0
"Niviventer culturatus",0,0.426239275500477,1788.5,0.426239275500477,0
"Paramelomys mollis",0,0.426239275500477,1788.5,0.426239275500477,0
"Phodopus campbelli",0,0.426239275500477,1788.5,0.426239275500477,0
"Pseudohydromys occidentalis",0,0.426239275500477,1788.5,0.426239275500477,0
"Apodemus sylvaticus",0,0.243326978074357,378.5,0.42725434629311,1
"Apomys datae",0,0.427788369876072,1795,0.427788369876072,0
"Crunomys celebensis",0,0.427788369876072,1795,0.427788369876072,0
"Mesembriomys gouldii",0,0.427788369876072,1795,0.427788369876072,0
"Mustela itatsi",0,0.427788369876072,1795,0.427788369876072,0
"Pseudomys occidentalis",0,0.427788369876072,1795,0.427788369876072,0
"Dryomys nitedula",0,0.428860819828408,1799.5,0.428860819828408,0
"Melomys fraterculus",0,0.428860819828408,1799.5,0.428860819828408,0
"Praomys delectorum",0,0.428860819828408,1799.5,0.428860819828408,0
"Tokudaia osimensis",0,0.428860819828408,1799.5,0.428860819828408,0
"Papio hamadryas",0,0.504051477597712,729.25,0.428925919656691,1
"Alces americanus",0,0.430052430886559,1804.5,0.430052430886559,0
"Arvicanthis blicki",0,0.430052430886559,1804.5,0.430052430886559,0
"Maxomys alticola",0,0.430052430886559,1804.5,0.430052430886559,0
"Okapia johnstoni",0,0.430052430886559,1804.5,0.430052430886559,0
"Pygeretmus pumilio",0,0.430052430886559,1804.5,0.430052430886559,0
"Sorex tundrensis",0,0.430052430886559,1804.5,0.430052430886559,0
"Aepyceros melampus",0,0.338298379408961,446.3,0.430273885122476,1
"Ceratotherium simum",0,0.302430886558627,551.75,0.431756050728581,1
"Acomys nesiotes",0,0.431839847473785,1812,0.431839847473785,0
"Apomys hylocetes",0,0.431839847473785,1812,0.431839847473785,0
"Crateromys australis",0,0.431839847473785,1812,0.431839847473785,0
"Neotragus pygmaeus",0,0.431839847473785,1812,0.431839847473785,0
"Prionailurus viverrinus",0,0.431839847473785,1812,0.431839847473785,0
"Pteronura brasiliensis",0,0.431839847473785,1812,0.431839847473785,0
"Rattus omichlodes",0,0.431839847473785,1812,0.431839847473785,0
"Taeromys taerae",0,0.431839847473785,1812,0.431839847473785,0
"Taterillus emini",0,0.431839847473785,1812,0.431839847473785,0
"Apodemus hyrcanicus",0,0.43338894184938,1818.5,0.43338894184938,0
"Apomys sacobianus",0,0.43338894184938,1818.5,0.43338894184938,0
"Presbytis femoralis",0,0.43338894184938,1818.5,0.43338894184938,0
"Pseudomys fumeus",0,0.43338894184938,1818.5,0.43338894184938,0
"Bos grunniens",0,NA,288.333333333333,0.433461531798417,1
"Crateromys schadenbergi",0,0.434461391801716,1823,0.434461391801716,0
"Crossarchus obscurus",0,0.434461391801716,1823,0.434461391801716,0
"Maxomys dollmani",0,0.434461391801716,1823,0.434461391801716,0
"Otomys saundersiae",0,0.434461391801716,1823,0.434461391801716,0
"Pseudomys novaehollandiae",0,0.434461391801716,1823,0.434461391801716,0
"Sylvicapra grimmia",0,0.295757864632984,548.25,0.435017372711959,1
"Connochaetes taurinus",0,0.367731172545281,470.2,0.43503368318636,1
"Pan troglodytes",1,0.50917540514776,576.2,0.43521952050775,1
"Oryx leucoryx",0,0.689704480457579,898.375,0.435482224266985,1
"Acomys seurati",0,0.435653002859867,1828,0.435653002859867,0
"Moschus moschiferus",0,0.435653002859867,1828,0.435653002859867,0
"Notomys fuscus",0,0.435653002859867,1828,0.435653002859867,0
"Kobus ellipsiprymnus",0,0.273713060057197,405.8,0.436652595900011,1
"Callosciurus pygerythrus",0,0.437082936129647,1834,0.437082936129647,0
"Iomys horsfieldii",0,0.437082936129647,1834,0.437082936129647,0
"Martes melampus",0,0.437082936129647,1834,0.437082936129647,0
"Panthera onca",0,0.437082936129647,1834,0.437082936129647,0
"Pogonomys loriae",0,0.437082936129647,1834,0.437082936129647,0
"Presbytis rubicunda",0,0.437082936129647,1834,0.437082936129647,0
"Lycaon pictus",0,0.275619637750238,400.7,0.437507379553582,1
"Gorilla gorilla",0,0.571377502383222,798.375,0.438078511035751,1
"Crocidura lepidura",0,0.438632030505243,1840.5,0.438632030505243,0
"Crossarchus platycephalus",0,0.438632030505243,1840.5,0.438632030505243,0
"Microtus daghestanicus",0,0.438632030505243,1840.5,0.438632030505243,0
"Sundasciurus hippurus",0,0.438632030505243,1840.5,0.438632030505243,0
"Acinonyx jubatus",0,0.280505243088656,408.6,0.439558249386922,1
"Sciurus vulgaris",0,0.362368922783603,613.625,0.439984154192601,1
"Acomys louisae",0,0.440181124880839,1847,0.440181124880839,0
"Cephalophus natalensis",0,0.440181124880839,1847,0.440181124880839,0
"Galictis vittata",0,0.440181124880839,1847,0.440181124880839,0
"Nesokia bunnii",0,0.440181124880839,1847,0.440181124880839,0
"Solomys sapientis",0,0.440181124880839,1847,0.440181124880839,0
"Tarsomys echinatus",0,0.440181124880839,1847,0.440181124880839,0
"Thamnomys kempi",0,0.440181124880839,1847,0.440181124880839,0
"Chiruromys vates",0,0.441253574833174,1851.5,0.441253574833174,0
"Microtus limnophilus",0,0.441253574833174,1851.5,0.441253574833174,0
"Alces alces",0,0.293732125834128,422,0.442430745108617,1
"Hemitragus jemlahicus",0,0.442445185891325,1856.5,0.442445185891325,0
"Hyomys goliath",0,0.442445185891325,1856.5,0.442445185891325,0
"Niviventer coninga",0,0.442445185891325,1856.5,0.442445185891325,0
"Phloeomys pallidus",0,0.442445185891325,1856.5,0.442445185891325,0
"Rattus verecundus",0,0.442445185891325,1856.5,0.442445185891325,0
"Suncus varilla",0,0.442445185891325,1856.5,0.442445185891325,0
"Taeromys hamatus",0,0.442445185891325,1856.5,0.442445185891325,0
"Apodemus flavicollis",0,0.24034795042898,385.2,0.44302151566139,1
"Dasymys montanus",0,0.444113441372736,1863.5,0.444113441372736,0
"Lariscus insignis",0,0.444113441372736,1863.5,0.444113441372736,0
"Microtus lusitanicus",0,0.444113441372736,1863.5,0.444113441372736,0
"Tachyoryctes splendens",0,0.444113441372736,1863.5,0.444113441372736,0
"Otomys anchietae",0,0.444113441372736,1863.5,0.444113441372736,0
"Stenocephalemys albocaudata",0,0.444113441372736,1863.5,0.444113441372736,0
"Pseudomys calabyi",0,0.445066730219256,1867.5,0.445066730219256,0
"Felis silvestris",0,0.187559580552908,348,0.445476159133293,1
"Crocidura tanakae",0,0.446139180171592,1872,0.446139180171592,0
"Maxomys panglima",0,0.446139180171592,1872,0.446139180171592,0
"Micaelamys granti",0,0.446139180171592,1872,0.446139180171592,0
"Mustela frenata",0,0.446139180171592,1872,0.446139180171592,0
"Notomys cervinus",0,0.446139180171592,1872,0.446139180171592,0
"Phodopus roborovskii",0,0.446139180171592,1872,0.446139180171592,0
"Sundamys maxi",0,0.446139180171592,1872,0.446139180171592,0
"Oryctolagus cuniculus",1,0.502502383222116,578.8,0.446831228684338,1
"Hippotragus equinus",0,0.281935176358437,544.75,0.447054658389801,1
"Antidorcas marsupialis",0,0.459366062917064,703.625,0.447684143451318,1
"Alcelaphus buselaphus",0,0.30862726406101,436.3,0.447944984021599,1
"Allactaga elater",0,0.448045757864633,1880,0.448045757864633,0
"Diplothrix legata",0,0.448045757864633,1880,0.448045757864633,0
"Dremomys lokriah",0,0.448045757864633,1880,0.448045757864633,0
"Hyaena brunnea",0,0.448045757864633,1880,0.448045757864633,0
"Lophuromys rahmi",0,0.448045757864633,1880,0.448045757864633,0
"Meriones tristrami",0,0.448045757864633,1880,0.448045757864633,0
"Pogonomelomys mayeri",0,0.448045757864633,1880,0.448045757864633,0
"Stenocephalemys ruppi",0,0.448045757864633,1880,0.448045757864633,0
"Thallomys shortridgei",0,0.448045757864633,1880,0.448045757864633,0
"Macaca mulatta",0,0.2697807435653,412.1,0.448426810321085,1
"Macropus agilis",0,NA,191.5,0.449458188243854,1
"Ovis canadensis",0,0.618446139180172,843.75,0.449778106179067,1
"Mus bufo",1,0.367731172545281,632.625,0.449957973740239,1
"Erinaceus amurensis",1,0.279313632030505,555.625,0.450036687203094,1
"Callosciurus nigrovittatus",0,0.450428979980934,1890,0.450428979980934,0
"Mallomys istapantap",0,0.450428979980934,1890,0.450428979980934,0
"Nannosciurus melanotis",0,0.450428979980934,1890,0.450428979980934,0
"Praomys hartwigi",0,0.450428979980934,1890,0.450428979980934,0
"Uromys siebersi",0,0.450428979980934,1890,0.450428979980934,0
"Carpomys phaeurus",0,0.450428979980934,1890,0.450428979980934,0
"Mastomys shortridgei",0,0.450428979980934,1890,0.450428979980934,0
"Paramelomys steini",0,0.450428979980934,1890,0.450428979980934,0
"Pseudomys chapmani",0,0.450428979980934,1890,0.450428979980934,0
"Philantomba monticola",0,0.285152526215443,544.75,0.451945971582965,1
"Crocidura hirta",0,0.45221639656816,1897.5,0.45221639656816,0
"Microtus gerbei",0,0.45221639656816,1897.5,0.45221639656816,0
"Niviventer cameroni",0,0.45221639656816,1897.5,0.45221639656816,0
"Paraleptomys wilhelmina",0,0.45221639656816,1897.5,0.45221639656816,0
"Microtus pennsylvanicus",0,0.55838894184938,794.5,0.454130004029467,1
"Bunomys fratrorum",0,0.454480457578646,1907,0.454480457578646,0
"Callosciurus caniceps",0,0.454480457578646,1907,0.454480457578646,0
"Chiruromys forbesi",0,0.454480457578646,1907,0.454480457578646,0
"Dasymys foxi",0,0.454480457578646,1907,0.454480457578646,0
"Eospalax fontanierii",0,0.454480457578646,1907,0.454480457578646,0
"Haeromys margarettae",0,0.454480457578646,1907,0.454480457578646,0
"Macruromys elegans",0,0.454480457578646,1907,0.454480457578646,0
"Melomys bougainville",0,0.454480457578646,1907,0.454480457578646,0
"Muriculus imberbis",0,0.454480457578646,1907,0.454480457578646,0
"Przewalskium albirostris",0,0.454480457578646,1907,0.454480457578646,0
"Rhynchomys soricoides",0,0.454480457578646,1907,0.454480457578646,0
"Srilankamys ohiensis",0,0.454480457578646,1907,0.454480457578646,0
"Tamias sibiricus",0,0.454480457578646,1907,0.454480457578646,0
"Vandeleuria nilagirica",0,0.454480457578646,1907,0.454480457578646,0
"Macaca sinica",0,0.718064823641563,776.3,0.454579416290367,1
"Vicugna vicugna",1,0.674928503336511,705.3,0.455246082144356,1
"Callosciurus notatus",0,0.456982840800763,1917.5,0.456982840800763,0
"Grammomys aridulus",0,0.456982840800763,1917.5,0.456982840800763,0
"Hybomys badius",0,0.456982840800763,1917.5,0.456982840800763,0
"Meriones persicus",0,0.456982840800763,1917.5,0.456982840800763,0
"Neomys teres",0,0.456982840800763,1917.5,0.456982840800763,0
"Tryphomys adustus",0,0.456982840800763,1917.5,0.456982840800763,0
"Erythrocebus patas",0,0.419804575786463,518.5,0.457558960996906,1
"Abditomys latidens",0,0.458293612964728,1923,0.458293612964728,0
"Maxomys pagensis",0,0.458293612964728,1923,0.458293612964728,0
"Pseudomys higginsi",0,0.458293612964728,1923,0.458293612964728,0
"Talpa occidentalis",0,0.458293612964728,1923,0.458293612964728,0
"Bassaricyon alleni",0,0.459366062917064,1927.5,0.459366062917064,0
"Chiropodomys calamianensis",0,0.459366062917064,1927.5,0.459366062917064,0
"Hylomyscus denniae",0,0.459366062917064,1927.5,0.459366062917064,0
"Leptomys ernstmayri",0,0.460319351763584,1931.5,0.460319351763584,0
"Procapra picticaudata",0,0.460319351763584,1931.5,0.460319351763584,0
"Tateomys macrocercus",0,0.460319351763584,1931.5,0.460319351763584,0
"Hydromys neobritannicus",0,0.461034318398475,1934.5,0.461034318398475,0
"Allactaga major",0,0.461987607244995,1938.5,0.461987607244995,0
"Gerbilliscus leucogaster",0,0.461987607244995,1938.5,0.461987607244995,0
"Mastomys pernanus",0,0.461987607244995,1938.5,0.461987607244995,0
"Vulpes zerda",0,0.461987607244995,1938.5,0.461987607244995,0
"Callosciurus finlaysonii",0,0.463298379408961,1944,0.463298379408961,0
"Genetta piscivora",0,0.463298379408961,1944,0.463298379408961,0
"Leopoldamys milleti",0,0.463298379408961,1944,0.463298379408961,0
"Pseudomys patrius",0,0.463298379408961,1944,0.463298379408961,0
"Scaptochirus moschatus",0,0.463298379408961,1944,0.463298379408961,0
"Hadromys yunnanensis",0,0.464728312678742,1950,0.464728312678742,0
"Lemniscomys roseveari",0,0.464728312678742,1950,0.464728312678742,0
"Otomys barbouri",0,0.464728312678742,1950,0.464728312678742,0
"Saccostomus campestris",0,0.464728312678742,1950,0.464728312678742,0
"Steatomys opimus",0,0.464728312678742,1950,0.464728312678742,0
"Taurotragus oryx",0,NA,210.75,0.465656670651214,1
"Meriones crassus",0,0.465681601525262,1954,0.465681601525262,0
"Niviventer confucianus",1,0.245471877979028,537.625,0.466224136014169,1
"Colobus angolensis",0,0.466873212583413,1959,0.466873212583413,0
"Aethomys stannarius",0,0.466873212583413,1959,0.466873212583413,0
"Eothenomys custos",0,0.466873212583413,1959,0.466873212583413,0
"Gerbilliscus robustus",0,0.466873212583413,1959,0.466873212583413,0
"Hapalomys longicaudatus",0,0.466873212583413,1959,0.466873212583413,0
"Lophuromys brevicaudus",0,0.466873212583413,1959,0.466873212583413,0
"Myodes shanseius",0,0.466873212583413,1959,0.466873212583413,0
"Naemorhedus baileyi",0,0.466873212583413,1959,0.466873212583413,0
"Tupaia minor",0,0.466873212583413,1959,0.466873212583413,0
"Cricetomys gambianus",0,0.346639656816015,474.3,0.467151329315492,1
"Rattus richardsoni",0,0.468064823641563,1964,0.468064823641563,0
"Gerbillus henleyi",0,0.468779790276454,1967,0.468779790276454,0
"Leopardus tigrinus",0,0.468779790276454,1967,0.468779790276454,0
"Limnomys sibuanus",0,0.468779790276454,1967,0.468779790276454,0
"Suncus stoliczkanus",0,0.468779790276454,1967,0.468779790276454,0
"Eira barbara",0,0.469971401334604,1972,0.469971401334604,0
"Gerbilliscus boehmi",0,0.469971401334604,1972,0.469971401334604,0
"Melomys cervinipes",0,0.469971401334604,1972,0.469971401334604,0
"Tamiops rodolphii",0,0.469971401334604,1972,0.469971401334604,0
"Trachypithecus germaini",0,0.469971401334604,1972,0.469971401334604,0
"Elephas maximus",0,0.524189704480458,600.5,0.470548662792043,1
"Damaliscus lunatus",0,0.312082936129647,452.9,0.470944210530332,1
"Mustela africana",0,0.471163012392755,1977,0.471163012392755,0
"Allactaga sibirica",0,0.471163012392755,1977,0.471163012392755,0
"Neodon sikimensis",0,0.471163012392755,1977,0.471163012392755,0
"Solomys salebrosus",0,0.471163012392755,1977,0.471163012392755,0
"Rattus vandeuseni",0,0.472116301239276,1981,0.472116301239276,0
"Thamnomys venustus",0,0.472116301239276,1981,0.472116301239276,0
"Uromys rex",0,0.472116301239276,1981,0.472116301239276,0
"Antilocapra americana",0,0.583412774070543,645.5,0.472761240953083,1
"Pongo pygmaeus",0,0.506196377502383,593.9,0.47329010445947,1
"Anomalurus derbianus",0,0.473307912297426,1986,0.473307912297426,0
"Chlorocebus tantalus",0,0.473307912297426,1986,0.473307912297426,0
"Galemys pyrenaicus",0,0.473307912297426,1986,0.473307912297426,0
"Grammomys gigas",0,0.473307912297426,1986,0.473307912297426,0
"Mazama americana",0,0.473307912297426,1986,0.473307912297426,0
"Talpa caeca",0,0.473307912297426,1986,0.473307912297426,0
"Crocidura yankariensis",0,0.474857006673022,1992.5,0.474857006673022,0
"Hybomys lunaris",0,0.474857006673022,1992.5,0.474857006673022,0
"Hylopetes platyurus",0,0.474857006673022,1992.5,0.474857006673022,0
"Microtus multiplex",0,0.474857006673022,1992.5,0.474857006673022,0
"Otomys burtoni",0,0.474857006673022,1992.5,0.474857006673022,0
"Sorex antinorii",0,0.474857006673022,1992.5,0.474857006673022,0
"Eudorcas thomsonii",0,0.473307912297426,570.5,0.47524731085198,1
"Moschus fuscus",0,0.475929456625357,1997,0.475929456625357,0
"Praomys mutoni",0,0.475929456625357,1997,0.475929456625357,0
"Desmana moschata",0,0.476882745471878,2001,0.476882745471878,0
"Hybomys basilii",0,0.476882745471878,2001,0.476882745471878,0
"Praomys obscurus",0,0.476882745471878,2001,0.476882745471878,0
"Presbytis siamensis",0,0.476882745471878,2001,0.476882745471878,0
"Cephalophus ogilbyi",0,0.477716873212583,2004.5,0.477716873212583,0
"Hystrix indica",0,0.477716873212583,2004.5,0.477716873212583,0
"Cercopithecus ascanius",0,0.468779790276454,567,0.477776539106172,1
"Potos flavus",0,0.461034318398475,716.75,0.478310785825906,1
"Dendromus nyikae",0,0.478431839847474,2007.5,0.478431839847474,0
"Lepus nigricollis",0,0.478431839847474,2007.5,0.478431839847474,0
"Spalax nehringi",0,0.478431839847474,2007.5,0.478431839847474,0
"Trichys fasciculata",0,0.478431839847474,2007.5,0.478431839847474,0
"Hadromys humei",0,0.479385128693994,2011.5,0.479385128693994,0
"Kobus vardonii",0,0.479385128693994,2011.5,0.479385128693994,0
"Leporillus conditor",0,0.479385128693994,2011.5,0.479385128693994,0
"Phodopus sungorus",0,0.479385128693994,2011.5,0.479385128693994,0
"Acomys subspinosus",0,0.48045757864633,2016,0.48045757864633,0
"Atelerix frontalis",0,0.48045757864633,2016,0.48045757864633,0
"Crocidura paradoxura",0,0.48045757864633,2016,0.48045757864633,0
"Lophuromys medicaudatus",0,0.48045757864633,2016,0.48045757864633,0
"Sorex roboratus",0,0.48045757864633,2016,0.48045757864633,0
"Axis axis",0,0.312678741658723,589.125,0.480658511359278,1
"Nasalis larvatus",0,0.481291706387035,2019.5,0.481291706387035,0
"Acomys airensis",0,0.482125834127741,2023,0.482125834127741,0
"Leopardus colocolo",0,0.482125834127741,2023,0.482125834127741,0
"Sorex samniticus",0,0.482125834127741,2023,0.482125834127741,0
"Suncus malayanus",0,0.482125834127741,2023,0.482125834127741,0
"Mastacomys fuscus",0,0.482125834127741,2023,0.482125834127741,0
"Bison bison",0,0.626787416587226,682.9,0.482844620160645,1
"Manis javanica",1,0.253932316491897,557,0.483127978036752,1
"Mandrillus sphinx",0,0.573403241182078,824.5,0.483301956285853,1
"Bos frontalis",0,NA,318.666666666667,0.483315143010585,1
"Atherurus africanus",0,0.483317445185891,2028,0.483317445185891,0
"Leopardus wiedii",0,0.483317445185891,2028,0.483317445185891,0
"Nanger soemmerringii",0,0.483317445185891,2028,0.483317445185891,0
"Nasua nasua",0,0.483317445185891,2028,0.483317445185891,0
"Sylvisorex johnstoni",0,0.483317445185891,2028,0.483317445185891,0
"Canis adustus",0,0.257030505243089,415.7,0.483960542085986,1
"Heliosciurus gambianus",0,0.484628217349857,2033.5,0.484628217349857,0
"Petinomys genibarbis",0,0.484628217349857,2033.5,0.484628217349857,0
"Pseudomys pilligaensis",0,0.484628217349857,2033.5,0.484628217349857,0
"Rheithrosciurus macrotis",0,0.484628217349857,2033.5,0.484628217349857,0
"Zyzomys pedunculatus",0,0.485581506196378,2037.5,0.485581506196378,0
"Cercopithecus mona",0,0.521091515729266,611.6,0.486212482242574,1
"Conepatus semistriatus",0,0.486296472831268,2040.5,0.486296472831268,0
"Crocidura crossei",0,0.486296472831268,2040.5,0.486296472831268,0
"Rusa marianna",0,0.486296472831268,2040.5,0.486296472831268,0
"Sus celebensis",0,0.486296472831268,2040.5,0.486296472831268,0
"Ellobius lutescens",0,0.487130600571973,2044,0.487130600571973,0
"Rhinopithecus roxellana",0,0.487130600571973,2044,0.487130600571973,0
"Spilogale angustifrons",0,0.487130600571973,2044,0.487130600571973,0
"Grammomys minnae",0,0.487845567206864,2047,0.487845567206864,0
"Helogale hirtula",0,0.487845567206864,2047,0.487845567206864,0
"Allactaga williamsi",0,0.488560533841754,2050,0.488560533841754,0
"Genetta poensis",0,0.488560533841754,2050,0.488560533841754,0
"Crocidura foxi",0,0.48963298379409,2054.5,0.48963298379409,0
"Crocidura mariquensis",0,0.48963298379409,2054.5,0.48963298379409,0
"Crocidura pasha",0,0.48963298379409,2054.5,0.48963298379409,0
"Herpestes vitticollis",0,0.48963298379409,2054.5,0.48963298379409,0
"Otomys lacustris",0,0.48963298379409,2054.5,0.48963298379409,0
"Gazella gazella",0,0.562202097235462,819.25,0.489656599876664,1
"Crocidura nanilla",0,0.49058627264061,2058.5,0.49058627264061,0
"Microtus montebelli",0,0.49058627264061,2058.5,0.49058627264061,0
"Bdeogale jacksoni",0,0.491658722592946,2063,0.491658722592946,0
"Crocidura maxi",0,0.491658722592946,2063,0.491658722592946,0
"Mazama gouazoubira",0,0.491658722592946,2063,0.491658722592946,0
"Sicista concolor",0,0.491658722592946,2063,0.491658722592946,0
"Hydromys chrysogaster",0,0.334008579599619,615.875,0.492152942675488,1
"Bassaricyon beddardi",0,0.492969494756911,2068.5,0.492969494756911,0
"Crocidura thalia",0,0.492969494756911,2068.5,0.492969494756911,0
"Mazama temama",0,0.492969494756911,2068.5,0.492969494756911,0
"Meriones grandis",0,0.492969494756911,2068.5,0.492969494756911,0
"Chlorocebus cynosuros",0,0.494161105815062,2073.5,0.494161105815062,0
"Crocidura lamottei",0,0.494161105815062,2073.5,0.494161105815062,0
"Damaliscus pygargus",0,0.494161105815062,2073.5,0.494161105815062,0
"Gazella cuvieri",0,0.494161105815062,2073.5,0.494161105815062,0
"Ursus americanus",0,0.550047664442326,812,0.494364470551619,1
"Conepatus leuconotus",0,0.495710200190658,2080,0.495710200190658,0
"Hystrix crassispinis",0,0.495710200190658,2080,0.495710200190658,0
"Lycalopex culpaeus",0,0.495710200190658,2080,0.495710200190658,0
"Meles anakuma",0,0.495710200190658,2080,0.495710200190658,0
"Sorex unguiculatus",0,0.495710200190658,2080,0.495710200190658,0
"Dinaromys bogdanovi",0,0.495710200190658,2080,0.495710200190658,0
"Pachyuromys duprasi",0,0.495710200190658,2080,0.495710200190658,0
"Sorex daphaenodon",0,0.496663489037178,2084,0.496663489037178,0
"Microtus thomasi",0,0.497020972354623,2085.5,0.497020972354623,0
"Sicista subtilis",0,0.497020972354623,2085.5,0.497020972354623,0
"Loxodonta africana",0,0.603551000953289,860.625,0.497176924397669,1
"Panthera pardus",0,0.0762631077216397,299.1,0.497243682300006,1
"Peromyscus maniculatus",0,0.677669208770257,726.5,0.497300901678172,1
"Dipus sagitta",0,0.497735938989514,2088.5,0.497735938989514,0
"Nasuella olivacea",0,0.497735938989514,2088.5,0.497735938989514,0
"Pelea capreolus",0,0.497735938989514,2088.5,0.497735938989514,0
"Sorex raddei",0,0.497735938989514,2088.5,0.497735938989514,0
"Conepatus chinga",0,0.499046711153479,2094,0.499046711153479,0
"Microtus savii",0,0.499046711153479,2094,0.499046711153479,0
"Sus philippensis",0,0.499046711153479,2094,0.499046711153479,0
"Hylobates albibarbis",0,0.499046711153479,2094,0.499046711153479,0
"Lontra canadensis",0,0.570305052430887,653.2,0.499490042241284,1
"Hemiechinus collaris",0,0.500357483317445,2099.5,0.500357483317445,0
"Otolemur crassicaudatus",0,0.500357483317445,2099.5,0.500357483317445,0
"Uropsilus soricipes",0,0.500357483317445,2099.5,0.500357483317445,0
"Alticola strelzowi",0,0.501429933269781,2104,0.501429933269781,0
"Genetta tigrina",0,0.501429933269781,2104,0.501429933269781,0
"Jaculus jaculus",0,0.501429933269781,2104,0.501429933269781,0
"Xerus erythropus",0,0.501429933269781,2104,0.501429933269781,0
"Euroscaptor grandis",0,0.502502383222116,2108.5,0.502502383222116,0
"Pteromys volans",0,0.502502383222116,2108.5,0.502502383222116,0
"Crocidura beccarii",0,0.503217349857007,2111.5,0.503217349857007,0
"Procyon cancrivorus",0,0.503217349857007,2111.5,0.503217349857007,0
"Hylobates muelleri",0,0.504051477597712,2115,0.504051477597712,0
"Steatomys parvus",0,0.504051477597712,2115,0.504051477597712,0
"Tarsius bancanus",0,0.504051477597712,2115,0.504051477597712,0
"Tayassu pecari",0,0.504051477597712,2115,0.504051477597712,0
"Aotus trivirgatus",0,0.680529075309819,736.5,0.504124109329414,1
"Lasiopodomys brandtii",0,0.505243088655863,2120,0.505243088655863,0
"Microtus liechtensteini",0,0.505243088655863,2120,0.505243088655863,0
"Myospalax aspalax",0,0.505243088655863,2120,0.505243088655863,0
"Symphalangus syndactylus",0,0.505243088655863,2120,0.505243088655863,0
"Galictis cuja",0,0.506196377502383,2124,0.506196377502383,0
"Pedetes capensis",0,0.506196377502383,2124,0.506196377502383,0
"Eozapus setchuanus",0,0.506911344137274,2127,0.506911344137274,0
"Exilisciurus exilis",0,0.506911344137274,2127,0.506911344137274,0
"Ichneumia albicauda",0,0.261439466158246,435.2,0.507095855395778,1
"Ursus maritimus",0,0.562202097235462,831.75,0.50726223367948,1
