"","host","virus","presence","suitability"
"4828","Myotis lucifugus","Betacoronavirus",0,2.43566986180078
"4829","Myotis macrodactylus","Betacoronavirus",0,0.832647212461633
"4830","Myotis macropus","Betacoronavirus",0,0.694936104316602
"4831","Myotis myotis","Betacoronavirus",0,1.55483832757244
"4832","Myotis mystacinus","Betacoronavirus",0,1.85786409857108
"4833","Myotis nattereri","Betacoronavirus",0,1.55483832757244
"4834","Myotis nigricans","Betacoronavirus",0,2.43566986180078
"4835","Myotis pequinius","Betacoronavirus",1,0.92673980085002
"4836","Myotis punicus","Betacoronavirus",1,1.36552505907241
"4837","Myotis ricketti","Betacoronavirus",1,1.08612992874639
"4838","Myotis riparius","Betacoronavirus",0,1.55483832757244
"4839","Myotis septentrionalis","Betacoronavirus",0,2.05224124947581
"4840","Myotis thysanodes","Betacoronavirus",0,1.10860095504236
"4841","Myotis velifer","Betacoronavirus",0,1.55483832757244
"4842","Myotis volans","Betacoronavirus",0,1.55483832757244
"4843","Myotis yumanensis","Betacoronavirus",0,1.10860095504236
"4844","Myrmecophaga tridactyla","Betacoronavirus",0,0.300535437506134
"4845","Mystacina tuberculata","Betacoronavirus",0,0.694936104316602
"4846","Nanger granti","Betacoronavirus",0,0.635156976883267
"4847","Nanonycteris veldkampii","Betacoronavirus",1,0.92673980085002
"4848","Nasua narica","Betacoronavirus",0,0.42344338287892
"4849","Natalus stramineus","Betacoronavirus",0,0.832647212461633
"4850","Natalus tumidirostris","Betacoronavirus",0,1.00501012027049
"4851","Nectomys squamipes","Betacoronavirus",0,0.490001846794409
"4852","Neoromicia capensis","Betacoronavirus",1,1.36552505907241
"4853","Neoromicia nanus","Betacoronavirus",0,0.694936104316602
"4854","Neoromicia somalicus","Betacoronavirus",1,0.92673980085002
"4855","Neoromicia zuluensis","Betacoronavirus",1,0.92673980085002
"4856","Neotoma cinerea","Betacoronavirus",0,0.334356093334019
"4857","Neotoma floridana","Betacoronavirus",0,1.10860095504236
"4858","Neotoma fuscipes","Betacoronavirus",0,0.715256695913402
"4859","Neovison vison","Betacoronavirus",0,0.465319671514693
"4860","Niviventer confucianus","Betacoronavirus",1,0.92673980085002
"4861","Nyctalus lasiopterus","Betacoronavirus",0,0.694936104316602
"4862","Nyctalus noctula","Betacoronavirus",1,1.94609764629139
"4863","Nyctalus plancyi","Betacoronavirus",0,0.694936104316602
"4864","Nyctereutes procyonoides","Betacoronavirus",1,1.25553762058039
"4865","Nycteris gambiensis","Betacoronavirus",1,2.46453018310901
"4866","Nycteris macrotis","Betacoronavirus",1,0.92673980085002
"4867","Nycteris nana","Betacoronavirus",0,0.448706022259277
"4868","Nycteris thebaica","Betacoronavirus",1,1.94609764629139
"4869","Nycticebus coucang","Betacoronavirus",0,0.490001846794409
"4870","Nycticebus pygmaeus","Betacoronavirus",1,0.92673980085002
"4871","Nycticeius humeralis","Betacoronavirus",0,1.10860095504236
"4872","Nyctinomops laticaudatus","Betacoronavirus",1,1.94609764629139
"4873","Nyctinomops macrotis","Betacoronavirus",0,1.10860095504236
"4874","Odobenus rosmarus","Betacoronavirus",0,0.318612563697446
"4875","Odocoileus hemionus","Betacoronavirus",0,0.587023645331234
"4876","Odocoileus virginianus","Betacoronavirus",0,0.682804235829307
"4877","Oligoryzomys flavescens","Betacoronavirus",0,0.355400701554088
"4878","Oligoryzomys nigripes","Betacoronavirus",0,0.638476868696165
"4879","Ondatra zibethicus","Betacoronavirus",0,0.832647212461633
"4880","Onychomys torridus","Betacoronavirus",0,0.832647212461633
"4881","Orcinus orca","Betacoronavirus",0,0.832647212461633
"4882","Oreamnos americanus","Betacoronavirus",0,0.467315347978084
"4883","Oryctolagus cuniculus","Betacoronavirus",1,0.687302928332594
"4884","Oryx beisa","Betacoronavirus",0,0.455385678927091
"4885","Oryx gazella","Betacoronavirus",0,0.506557153969222
"4886","Oryx leucoryx","Betacoronavirus",0,0.511221492278989
"4887","Oryzomys alfaroi","Betacoronavirus",0,0.557552161141828
"4888","Oryzomys angouya","Betacoronavirus",0,0.355400701554088
"4889","Oryzomys laticeps","Betacoronavirus",0,0.736603188337454
"4890","Oryzomys megacephalus","Betacoronavirus",0,0.621546008303456
"4891","Oryzomys palustris","Betacoronavirus",0,0.832647212461633
"4892","Otocyon megalotis","Betacoronavirus",0,1.10860095504236
"4893","Otomys irroratus","Betacoronavirus",0,0.448706022259277
"4894","Otomys tropicalis","Betacoronavirus",0,0.489150748163936
"4895","Ourebia ourebi","Betacoronavirus",0,0.448706022259277
"4896","Ovibos moschatus","Betacoronavirus",0,0.328196302109928
"4897","Ovis aries","Betacoronavirus",0,0.701779815619613
"4898","Ovis canadensis","Betacoronavirus",0,0.529902346611533
"4899","Ovis dalli","Betacoronavirus",0,0.684222069159067
"4900","Ozotoceros bezoarticus","Betacoronavirus",0,0.31291370352441
"4901","Pagophilus groenlandicus","Betacoronavirus",0,0.421411605876559
"4902","Paguma larvata","Betacoronavirus",1,0.569958829963918
"4903","Pan paniscus","Betacoronavirus",0,0.3332980921945
"4904","Pan troglodytes","Betacoronavirus",1,0.575455199555919
"4905","Panthera leo","Betacoronavirus",0,0.459037978171133
"4906","Panthera pardus","Betacoronavirus",0,0.830265423321119
"4907","Papio anubis","Betacoronavirus",0,0.566262828898681
"4908","Papio cynocephalus","Betacoronavirus",0,0.351685106580185
"4909","Papio hamadryas","Betacoronavirus",0,0.468213052187226
"4910","Papio papio","Betacoronavirus",0,1.11746728863148
"4911","Papio ursinus","Betacoronavirus",0,0.424942573671832
"4912","Pelomys isseli","Betacoronavirus",0,0.333748177582272
"4913","Perameles nasuta","Betacoronavirus",0,0.490001846794409
"4914","Perognathus parvus","Betacoronavirus",0,0.334356093334019
"4915","Peromyscus boylii","Betacoronavirus",0,0.334356093334019
"4916","Peromyscus gossypinus","Betacoronavirus",0,1.26050691256535
"4917","Peromyscus leucopus","Betacoronavirus",0,1.11871511728444
"4918","Peromyscus maniculatus","Betacoronavirus",0,0.97075873343302
"4919","Peromyscus truei","Betacoronavirus",0,0.682419969934607
"4920","Phacochoerus aethiopicus","Betacoronavirus",0,0.364713793851314
"4921","Phacochoerus africanus","Betacoronavirus",0,0.292753939123975
"4922","Philander opossum","Betacoronavirus",0,0.798546180142728
"4923","Philantomba monticola","Betacoronavirus",0,0.685864082390101
"4924","Philetor brachypterus","Betacoronavirus",0,1.10860095504236
"4925","Phoca vitulina","Betacoronavirus",0,0.587544651221411
"4926","Phocoena phocoena","Betacoronavirus",0,0.389193037022246
"4927","Phocoena spinipinnis","Betacoronavirus",0,0.289574642122903
"4928","Phyllostomus discolor","Betacoronavirus",0,1.11746728863148
"4929","Phyllostomus hastatus","Betacoronavirus",0,1.89463739777639
"4930","Physeter catodon","Betacoronavirus",0,0.321621407529011
"4931","Pipistrellus abramus","Betacoronavirus",1,2.06763676464928
"4932","Pipistrellus coromandra","Betacoronavirus",1,1.36552505907241
"4933","Pipistrellus deserti","Betacoronavirus",1,0.92673980085002
"4934","Pipistrellus hesperidus","Betacoronavirus",1,0.92673980085002
"4935","Pipistrellus hesperus","Betacoronavirus",0,1.10860095504236
"4936","Pipistrellus inexspectatus","Betacoronavirus",0,0.694936104316602
"4937","Pipistrellus kuhlii","Betacoronavirus",1,1.08021265290457
"4938","Pipistrellus nathusii","Betacoronavirus",1,1.94609764629139
"4939","Pipistrellus pipistrellus","Betacoronavirus",1,3.1141635755233
"4940","Pipistrellus pygmaeus","Betacoronavirus",1,0.92673980085002
"4941","Pipistrellus subflavus","Betacoronavirus",0,1.55483832757244
"4942","Pipistrellus tenuis","Betacoronavirus",1,0.92673980085002
"4943","Pithecia pithecia","Betacoronavirus",0,0.557552161141828
"4944","Platyrrhinus helleri","Betacoronavirus",0,1.11746728863148
"4945","Platyrrhinus lineatus","Betacoronavirus",0,1.10860095504236
"4946","Plecotus auritus","Betacoronavirus",1,2.75550088762776
"4947","Pongo abelii","Betacoronavirus",0,0.311281099148119
"4948","Pongo pygmaeus","Betacoronavirus",0,0.569189734946972
"4949","Potamochoerus porcus","Betacoronavirus",0,0.292753939123975
"4950","Potos flavus","Betacoronavirus",0,0.647198710835547
"4951","Praomys jacksoni","Betacoronavirus",0,0.832647212461633
"4952","Presbytis melalophos","Betacoronavirus",0,0.490001846794409
"4953","Prionailurus bengalensis","Betacoronavirus",0,0.321621407529011
"4954","Procapra gutturosa","Betacoronavirus",0,0.364713793851314
"4955","Procyon lotor","Betacoronavirus",0,1.33152948348101
"4956","Proechimys guairae","Betacoronavirus",0,0.557552161141828
"4957","Proechimys guyannensis","Betacoronavirus",0,0.989154190330461
"4958","Proechimys longicaudatus","Betacoronavirus",0,0.42344338287892
"4959","Proechimys semispinosus","Betacoronavirus",0,1.2490683436832
"4960","Proteles cristata","Betacoronavirus",0,1.10860095504236
"4961","Pseudois nayaur","Betacoronavirus",0,0.389193037022246
"4962","Ptenochirus jagori","Betacoronavirus",1,0.92673980085002
"4963","Pteronotus davyi","Betacoronavirus",1,2.75550088762776
"4964","Pteronotus parnellii","Betacoronavirus",1,2.61127661912055
"4965","Pteronotus personatus","Betacoronavirus",1,0.92673980085002
"4966","Pteropus admiralitatum","Betacoronavirus",0,0.337975833799253
"4967","Pteropus alecto","Betacoronavirus",1,2.18398689227171
"4968","Pteropus capistratus","Betacoronavirus",0,0.337975833799253
"4969","Pteropus conspicillatus","Betacoronavirus",1,1.41499830506348
"4970","Pteropus giganteus","Betacoronavirus",1,1.75330373798931
"4971","Pteropus hypomelanus","Betacoronavirus",0,0.854808644420176
"4972","Pteropus lylei","Betacoronavirus",1,1.41499830506348
"4973","Pteropus neohibernicus","Betacoronavirus",0,0.337975833799253
"4974","Pteropus poliocephalus","Betacoronavirus",0,0.678354903628388
"4975","Pteropus rufus","Betacoronavirus",1,0.758644697570224
"4976","Pteropus scapulatus","Betacoronavirus",0,1.39363425173182
"4977","Pteropus vampyrus","Betacoronavirus",0,0.728368788146991
"4978","Pudu puda","Betacoronavirus",0,0.342286662564773
"4979","Puma concolor","Betacoronavirus",0,0.370428662465719
"4980","Puma yagouaroundi","Betacoronavirus",0,0.694936104316602
"4981","Pusa sibirica","Betacoronavirus",0,0.389193037022246
"4982","Rangifer tarandus","Betacoronavirus",0,1.08183796622297
"4983","Raphicerus sharpei","Betacoronavirus",0,0.364713793851314
"4984","Rattus argentiventer","Betacoronavirus",1,0.92673980085002
"4985","Rattus exulans","Betacoronavirus",0,0.334201133074022
"4986","Rattus losea","Betacoronavirus",1,0.92673980085002
"4987","Rattus norvegicus","Betacoronavirus",1,1.02928563866208
"4988","Rattus rattus","Betacoronavirus",0,0.846543199534267
"4989","Rattus tanezumi","Betacoronavirus",1,0.92673980085002
"4990","Rattus tiomanicus","Betacoronavirus",0,0.332790003145743
"4991","Redunca arundinum","Betacoronavirus",0,0.479399629037763
"4992","Redunca fulvorufula","Betacoronavirus",0,0.448706022259277
"4993","Reithrodontomys megalotis","Betacoronavirus",0,0.832647212461633
"4994","Reithrodontomys mexicanus","Betacoronavirus",0,0.490001846794409
"4995","Rhinolophus acuminatus","Betacoronavirus",1,0.92673980085002
"4996","Rhinolophus affinis","Betacoronavirus",1,1.08612992874639
"4997","Rhinolophus blasii","Betacoronavirus",1,0.68192836774426
"4998","Rhinolophus capensis","Betacoronavirus",0,0.694936104316602
"4999","Rhinolophus clivosus","Betacoronavirus",1,1.36552505907241
"5000","Rhinolophus coelophyllus","Betacoronavirus",0,0.694936104316602
"5001","Rhinolophus cornutus","Betacoronavirus",1,0.92673980085002
"5002","Rhinolophus creaghi","Betacoronavirus",1,0.92673980085002
"5003","Rhinolophus eloquens","Betacoronavirus",0,0.390944981571046
"5004","Rhinolophus euryale","Betacoronavirus",1,0.990603927592207
"5005","Rhinolophus ferrumequinum","Betacoronavirus",1,2.18370515213266
"5006","Rhinolophus hildebrandtii","Betacoronavirus",0,0.42344338287892
"5007","Rhinolophus hipposideros","Betacoronavirus",1,0.92673980085002
"5008","Rhinolophus macrotis","Betacoronavirus",1,0.68192836774426
"5009","Rhinolophus malayanus","Betacoronavirus",1,0.92673980085002
"5010","Rhinolophus megaphyllus","Betacoronavirus",0,0.694936104316602
"5011","Rhinolophus mehelyi","Betacoronavirus",1,0.92673980085002
"5012","Rhinolophus monoceros","Betacoronavirus",1,0.92673980085002
"5013","Rhinolophus pearsonii","Betacoronavirus",1,0.68192836774426
"5014","Rhinolophus pusillus","Betacoronavirus",1,1.85782468151211
"5015","Rhinolophus rex","Betacoronavirus",1,1.36552505907241
"5016","Rhinolophus rouxii","Betacoronavirus",0,0.832647212461633
"5017","Rhinolophus rufus","Betacoronavirus",1,0.92673980085002
"5018","Rhinolophus shameli","Betacoronavirus",1,1.36552505907241
"5019","Rhinolophus simulator","Betacoronavirus",0,0.694936104316602
"5020","Rhinolophus sinicus","Betacoronavirus",1,0.878001123933402
"5021","Rhinolophus stheno","Betacoronavirus",1,1.36552505907241
"5022","Rhinolophus thomasi","Betacoronavirus",1,0.92673980085002
"5023","Rhinonicteris aurantia","Betacoronavirus",1,0.92673980085002
"5024","Rhinopoma hardwickii","Betacoronavirus",1,1.36552505907241
"5025","Rhombomys opimus","Betacoronavirus",0,0.449892540997302
"5026","Rhynchonycteris naso","Betacoronavirus",0,0.557552161141828
"5027","Rousettus aegyptiacus","Betacoronavirus",1,1.90137014220884
"5028","Rousettus amplexicaudatus","Betacoronavirus",1,1.29994021592764
"5029","Rousettus leschenaultii","Betacoronavirus",1,1.39236777622335
"5030","Rousettus madagascariensis","Betacoronavirus",1,0.92673980085002
"5031","Rupicapra pyrenaica","Betacoronavirus",0,0.342286662564773
"5032","Rupicapra rupicapra","Betacoronavirus",0,0.330551801793259
"5033","Rusa timorensis","Betacoronavirus",0,0.330733517893611
"5034","Rusa unicolor","Betacoronavirus",0,0.364713793851314
"5035","Saccolaimus flaviventris","Betacoronavirus",0,1.10860095504236
"5036","Saccolaimus saccolaimus","Betacoronavirus",0,1.10860095504236
"5037","Saguinus geoffroyi","Betacoronavirus",0,0.832647212461633
"5038","Saguinus labiatus","Betacoronavirus",0,0.290426922979809
"5039","Saguinus midas","Betacoronavirus",0,0.557552161141828
"5040","Saiga tatarica","Betacoronavirus",0,0.364713793851314
"5041","Saimiri sciureus","Betacoronavirus",0,0.528159066471762
"5042","Sciurus carolinensis","Betacoronavirus",0,0.961383614320129
"5043","Sciurus granatensis","Betacoronavirus",0,0.557552161141828
"5044","Sciurus griseus","Betacoronavirus",0,0.532723926013319
"5045","Sciurus niger","Betacoronavirus",0,2.05224124947581
"5046","Sciurus variegatoides","Betacoronavirus",0,0.557552161141828
"5047","Sciurus vulgaris","Betacoronavirus",0,0.343206078587976
"5048","Scotophilus dinganii","Betacoronavirus",1,1.36552505907241
"5049","Scotophilus heathii","Betacoronavirus",1,0.92673980085002
"5050","Scotophilus kuhlii","Betacoronavirus",1,2.49064136318117
"5051","Scotophilus leucogaster","Betacoronavirus",1,1.36552505907241
"5052","Scotophilus nigrita","Betacoronavirus",0,0.832647212461633
"5053","Scotophilus nux","Betacoronavirus",0,0.694936104316602
"5054","Semnopithecus entellus","Betacoronavirus",0,0.675459995286778
"5055","Sigmodon hispidus","Betacoronavirus",0,1.10708171632423
"5056","Sorex araneus","Betacoronavirus",0,0.617983211079218
"5057","Spermophilus beecheyi","Betacoronavirus",0,0.809793791680085
"5058","Spermophilus citellus","Betacoronavirus",0,0.293185125180026
"5059","Spermophilus columbianus","Betacoronavirus",0,0.334356093334019
"5060","Spermophilus fulvus","Betacoronavirus",0,0.355400701554088
"5061","Spermophilus lateralis","Betacoronavirus",0,0.334356093334019
"5062","Spermophilus parryii","Betacoronavirus",0,0.311281099148119
"5063","Spermophilus richardsonii","Betacoronavirus",0,0.49758529817402
"5064","Spermophilus tridecemlineatus","Betacoronavirus",0,1.32523712536404
"5065","Spermophilus undulatus","Betacoronavirus",0,1.10860095504236
"5066","Spermophilus variegatus","Betacoronavirus",0,1.10860095504236
"5067","Stenella coeruleoalba","Betacoronavirus",0,0.389193037022246
"5068","Sturnira erythromos","Betacoronavirus",0,0.694936104316602
"5069","Sturnira lilium","Betacoronavirus",0,2.18039001415297
"5070","Sturnira ludovici","Betacoronavirus",0,0.557552161141828
"5071","Sturnira tildae","Betacoronavirus",0,0.832647212461633
"5072","Suncus murinus","Betacoronavirus",0,1.30628699956103
"5073","Suricata suricatta","Betacoronavirus",0,1.10860095504236
"5074","Sus scrofa","Betacoronavirus",1,0.574884663372839
"5075","Syconycteris australis","Betacoronavirus",0,0.448706022259277
"5076","Sylvicapra grimmia","Betacoronavirus",0,0.454870976961318
"5077","Sylvilagus aquaticus","Betacoronavirus",0,0.490001846794409
"5078","Sylvilagus audubonii","Betacoronavirus",0,1.2490683436832
"5079","Sylvilagus bachmani","Betacoronavirus",0,0.299241799011316
"5080","Sylvilagus brasiliensis","Betacoronavirus",0,0.5244917091601
"5081","Sylvilagus floridanus","Betacoronavirus",0,0.433528591222716
"5082","Sylvilagus nuttallii","Betacoronavirus",0,0.832647212461633
"5083","Syncerus caffer","Betacoronavirus",0,0.562780730208686
"5084","Tadarida brasiliensis","Betacoronavirus",0,2.43566986180078
"5085","Tadarida teniotis","Betacoronavirus",1,1.94609764629139
"5086","Tamandua tetradactyla","Betacoronavirus",0,1.11871511728444
"5087","Tamias amoenus","Betacoronavirus",0,0.334356093334019
"5088","Tamias minimus","Betacoronavirus",0,0.334356093334019
"5089","Tamias striatus","Betacoronavirus",0,1.85782178239413
"5090","Tamias umbrinus","Betacoronavirus",0,0.334356093334019
"5091","Tamiasciurus hudsonicus","Betacoronavirus",0,0.610978881263475
"5092","Taphozous melanopogon","Betacoronavirus",0,1.85786409857108
"5093","Taphozous perforatus","Betacoronavirus",1,1.67601053775574
"5094","Taphozous theobaldi","Betacoronavirus",0,0.490001846794409
"5095","Tatera indica","Betacoronavirus",0,0.868654025039242
"5096","Taurotragus oryx","Betacoronavirus",0,0.610021015885012
"5097","Taxidea taxus","Betacoronavirus",0,0.389193037022246
"5098","Thomomys talpoides","Betacoronavirus",0,0.832647212461633
"5099","Thryonomys swinderianus","Betacoronavirus",0,0.448706022259277
"5100","Tolypeutes matacus","Betacoronavirus",0,1.11746728863148
"5101","Trachypithecus cristatus","Betacoronavirus",0,0.549566211285162
"5102","Trachypithecus francoisi","Betacoronavirus",0,0.832647212461633
"5103","Trachypithecus obscurus","Betacoronavirus",0,0.295376263366496
"5104","Tragelaphus angasii","Betacoronavirus",0,0.448706022259277
"5105","Tragelaphus eurycerus","Betacoronavirus",0,0.342286662564773
"5106","Tragelaphus imberbis","Betacoronavirus",0,0.435803137271961
"5107","Tragelaphus scriptus","Betacoronavirus",0,0.524577674892276
"5108","Tragelaphus strepsiceros","Betacoronavirus",0,0.783171319542859
"5109","Tragulus javanicus","Betacoronavirus",0,0.342286662564773
"5110","Triaenops persicus","Betacoronavirus",1,1.36552505907241
"5111","Trichosurus vulpecula","Betacoronavirus",0,0.477967111946787
"5112","Trinomys iheringi","Betacoronavirus",0,0.490001846794409
"5113","Tupaia belangeri","Betacoronavirus",0,0.318612563697446
"5114","Tursiops truncatus","Betacoronavirus",0,0.389193037022246
"5115","Tylomys nudicaudus","Betacoronavirus",0,0.42344338287892
"5116","Tylonycteris pachypus","Betacoronavirus",1,0.92673980085002
"5117","Tylonycteris robustula","Betacoronavirus",0,0.694936104316602
"5118","Urocyon cinereoargenteus","Betacoronavirus",0,1.08135281955805
"5119","Urocyon littoralis","Betacoronavirus",0,0.392404576447967
"5120","Uroderma bilobatum","Betacoronavirus",0,1.50748327496108
"5121","Ursus americanus","Betacoronavirus",0,0.466431073251072
"5122","Ursus arctos","Betacoronavirus",0,0.557552161141828
"5123","Ursus maritimus","Betacoronavirus",0,0.422362471703079
"5124","Vampyrodes caraccioli","Betacoronavirus",0,0.42344338287892
"5125","Vandeleuria oleracea","Betacoronavirus",0,0.832647212461633
"5126","Varecia variegata","Betacoronavirus",0,0.334554225503262
"5127","Vespadelus baverstocki","Betacoronavirus",0,0.694936104316602
"5128","Vespadelus pumilus","Betacoronavirus",0,0.832647212461633
"5129","Vespadelus regulus","Betacoronavirus",0,0.694936104316602
"5130","Vespertilio murinus","Betacoronavirus",1,1.94609764629139
"5131","Vespertilio sinensis","Betacoronavirus",1,1.62682754812156
"5132","Vicugna vicugna","Betacoronavirus",1,0.763613090783948
"5133","Vulpes corsac","Betacoronavirus",0,1.10860095504236
"5134","Vulpes lagopus","Betacoronavirus",0,1.10860095504236
"5135","Vulpes velox","Betacoronavirus",0,0.86545592789773
"5136","Vulpes vulpes","Betacoronavirus",0,1.43350696543808
"5137","Zalophus californianus","Betacoronavirus",0,0.321621407529011
"5138","Zygodontomys brevicauda","Betacoronavirus",0,0.736603188337454
