"","host","virus","presence","suitability"
"136","Artibeus obscurus","Betacoronavirus",1,6.34793491937983e+82
"2699","Chalinolobus gouldii","Betacoronavirus",0,6.03602866063658e+82
"3148","Myotis hermani","Betacoronavirus",0,5.72007520208851e+82
"3203","Mystacina robusta","Betacoronavirus",0,5.72007520208851e+82
"3427","Rhinolophus alcyone","Betacoronavirus",0,5.57270259363826e+82
"170","Hipposideros pomona","Betacoronavirus",1,5.53344023795809e+82
"2920","Hypsugo ariel","Betacoronavirus",0,5.53344023795809e+82
"3398","Pteropus ocularis","Betacoronavirus",0,5.49536492826979e+82
"3425","Pygoderma bilabiatum","Betacoronavirus",0,5.49536492826979e+82
"3547","Sturnira luisi","Betacoronavirus",0,5.38327940748754e+82
"3143","Myotis gomantongensis","Betacoronavirus",0,5.34456714423085e+82
"3199","Myotis welwitschii","Betacoronavirus",0,5.34456714423085e+82
"2850","Hesperoptenus tickelli","Betacoronavirus",0,4.84106730459203e+82
"191","Myotis pequinius","Betacoronavirus",1,4.53726647904044e+82
"2654","Artibeus glaucus","Betacoronavirus",0,4.53726647904044e+82
"3152","Myotis keaysi","Betacoronavirus",0,4.53726647904044e+82
"3206","Natalus jamaicensis","Betacoronavirus",0,4.53726647904044e+82
"219","Pteropus giganteus","Betacoronavirus",1,4.30335989964122e+82
"3405","Pteropus pselaphon","Betacoronavirus",0,4.30335989964122e+82
"3431","Rhinolophus borneensis","Betacoronavirus",0,4.30335989964122e+82
"189","Myotis emarginatus","Betacoronavirus",1,4.00735282546316e+82
"3169","Myotis mystacinus","Betacoronavirus",0,4.00735282546316e+82
"3195","Myotis tricolor","Betacoronavirus",0,4.00735282546316e+82
"3344","Platyrrhinus vittatus","Betacoronavirus",0,4.00029244354593e+82
"3543","Sturnira bogotensis","Betacoronavirus",0,3.47360349929904e+82
"2693","Chaerephon nigeriae","Betacoronavirus",0,3.29723818695249e+82
"3345","Plecotus alpinus","Betacoronavirus",0,3.24662938225357e+82
"2975","Latidens salimalii","Betacoronavirus",0,2.85682893801644e+82
"3149","Myotis hosonoi","Betacoronavirus",0,2.31840005960575e+82
"3178","Myotis ozensis","Betacoronavirus",0,2.31840005960575e+82
"228","Rhinolophus malayanus","Betacoronavirus",1,1.95814532772571e+82
"2631","Amorphochilus schnablii","Betacoronavirus",0,1.95814532772571e+82
"3481","Rhinolophus ziama","Betacoronavirus",0,1.95814532772571e+82
"225","Rhinolophus cornutus","Betacoronavirus",1,1.88336704418975e+82
"3463","Rhinolophus osgoodi","Betacoronavirus",0,1.88336704418975e+82
"3484","Rhinophylla pumilio","Betacoronavirus",0,1.88336704418975e+82
"3551","Sturnira nana","Betacoronavirus",0,1.855571381875e+82
"2694","Chaerephon russatus","Betacoronavirus",0,1.81613636698541e+82
"3449","Rhinolophus imaizumii","Betacoronavirus",0,1.73751105696005e+82
"234","Rhinolophus stheno","Betacoronavirus",1,1.59576258683902e+82
"3450","Rhinolophus inops","Betacoronavirus",0,1.59576258683902e+82
"172","Hipposideros ruber","Betacoronavirus",1,1.54792946535998e+82
"2925","Hypsugo imbricatus","Betacoronavirus",0,1.54792946535998e+82
"3394","Pteropus molossinus","Betacoronavirus",0,1.54181770726317e+82
"3420","Pteropus vampyrus","Betacoronavirus",0,1.54181770726317e+82
"3396","Pteropus niger","Betacoronavirus",0,1.53193869391159e+82
"3422","Pteropus voeltzkowi","Betacoronavirus",0,1.53193869391159e+82
"2650","Artibeus cinereus","Betacoronavirus",0,1.41764346238373e+82
"3063","Mops nanulus","Betacoronavirus",0,1.41764346238373e+82
"222","Rhinolophus acuminatus","Betacoronavirus",1,1.36081130927133e+82
"3399","Pteropus ornatus","Betacoronavirus",0,1.36081130927133e+82
"3457","Rhinolophus maendeleo","Betacoronavirus",0,1.34545566706801e+82
"3480","Rhinolophus yunanensis","Betacoronavirus",0,1.34545566706801e+82
"3391","Pteropus mariannus","Betacoronavirus",0,1.28540713942309e+82
"3418","Pteropus tuberculatus","Betacoronavirus",0,1.28540713942309e+82
"3134","Myotis davidii","Betacoronavirus",0,1.20421102106936e+82
"3166","Myotis morrisi","Betacoronavirus",0,1.20421102106936e+82
"3192","Myotis sodalis","Betacoronavirus",0,1.20421102106936e+82
"2967","Lasiurus insularis","Betacoronavirus",0,1.17674011670295e+82
"226","Rhinolophus creaghi","Betacoronavirus",1,1.02920966365815e+82
"3464","Rhinolophus paradoxolophus","Betacoronavirus",0,1.02920966365815e+82
"3395","Pteropus neohibernicus","Betacoronavirus",0,1.00980746851245e+82
"3421","Pteropus vetulus","Betacoronavirus",0,1.00980746851245e+82
"3136","Myotis elegans","Betacoronavirus",0,9.95067358418697e+81
"3168","Myotis myotis","Betacoronavirus",0,9.95067358418697e+81
"3194","Myotis thysanodes","Betacoronavirus",0,9.95067358418697e+81
"2835","Glossophaga leachii","Betacoronavirus",0,9.87510654797104e+81
"221","Pteropus rufus","Betacoronavirus",1,8.95141255150362e+81
"3382","Pteropus insularis","Betacoronavirus",0,8.95141255150362e+81
"174","Hypsugo savii","Betacoronavirus",1,8.3843416024632e+81
"2904","Hipposideros turpis","Betacoronavirus",0,8.3843416024632e+81
"3548","Sturnira magna","Betacoronavirus",0,8.29908964190792e+81
"3135","Myotis dominicensis","Betacoronavirus",0,7.69288777313644e+81
"3167","Myotis muricola","Betacoronavirus",0,7.69288777313644e+81
"3193","Myotis stalkeri","Betacoronavirus",0,7.69288777313644e+81
"2970","Lasiurus pfeifferi","Betacoronavirus",0,7.59750593655981e+81
"3437","Rhinolophus convexus","Betacoronavirus",0,7.50086066093624e+81
"3462","Rhinolophus nereis","Betacoronavirus",0,7.50086066093624e+81
"3483","Rhinophylla fischerae","Betacoronavirus",0,7.50086066093624e+81
"3456","Rhinolophus madurensis","Betacoronavirus",0,7.43613121316424e+81
"3479","Rhinolophus virgo","Betacoronavirus",0,7.43613121316424e+81
"171","Hipposideros pratti","Betacoronavirus",1,7.37688014557654e+81
"2921","Hypsugo bodenheimeri","Betacoronavirus",0,7.37688014557654e+81
"2789","Eptesicus furinalis","Betacoronavirus",0,6.70353874720097e+81
"3384","Pteropus keyensis","Betacoronavirus",0,6.40283215657844e+81
"3411","Pteropus scapulatus","Betacoronavirus",0,6.40283215657844e+81
"2969","Lasiurus minor","Betacoronavirus",0,6.22099651360028e+81
"176","Lissonycteris angolensis","Betacoronavirus",1,6.05609889566076e+81
"2697","Chaerephon tomensis","Betacoronavirus",0,5.86235877763678e+81
"2845","Harpyionycteris celebensis","Betacoronavirus",0,4.83281328987156e+81
"2831","Glauconycteris superba","Betacoronavirus",0,4.76686362806982e+81
"3389","Pteropus macrotis","Betacoronavirus",0,4.61529436652666e+81
"3416","Pteropus tokudae","Betacoronavirus",0,4.61529436652666e+81
"3054","Molossus sinaloae","Betacoronavirus",0,4.52503939314021e+81
"2982","Lonchophylla bokermanni","Betacoronavirus",0,3.04325135690812e+81
"2840","Glyphonycteris daviesi","Betacoronavirus",0,2.9418482400637e+81
"3217","Neoromicia melckorum","Betacoronavirus",0,2.65530318183864e+81
"3390","Pteropus mahaganus","Betacoronavirus",0,2.52016224652644e+81
"3417","Pteropus tonganus","Betacoronavirus",0,2.52016224652644e+81
"3579","Taphozous theobaldi","Betacoronavirus",0,2.45376297892138e+81
"3062","Mops mops","Betacoronavirus",0,2.08767377533542e+81
"2690","Chaerephon johorensis","Betacoronavirus",0,1.94105077419948e+81
"2829","Glauconycteris machadoi","Betacoronavirus",0,1.63880394034413e+81
"2627","Aethalops aequalis","Betacoronavirus",0,1.48916102869543e+81
"223","Rhinolophus affinis","Betacoronavirus",1,1.45326865342845e+81
"3401","Pteropus personatus","Betacoronavirus",0,1.45326865342845e+81
"3058","Mops congicus","Betacoronavirus",0,1.39039710092044e+81
"3383","Pteropus intermedius","Betacoronavirus",0,1.32586478765856e+81
"3410","Pteropus samoensis","Betacoronavirus",0,1.32586478765856e+81
"2748","Dobsonia anderseni","Betacoronavirus",0,9.26278320744143e+80
"3378","Pteropus gilliardorum","Betacoronavirus",0,7.85992651449114e+80
"3406","Pteropus pumilus","Betacoronavirus",0,7.85992651449114e+80
"3432","Rhinolophus canuti","Betacoronavirus",0,7.85992651449114e+80
"3566","Tadarida lobata","Betacoronavirus",0,7.3864653181486e+80
"214","Pteronotus davyi","Betacoronavirus",1,7.15647148326032e+80
"2649","Artibeus aztecus","Betacoronavirus",0,6.9484238498071e+80
"2895","Hipposideros ridleyi","Betacoronavirus",0,6.78346492975548e+80
"2923","Hypsugo crassulus","Betacoronavirus",0,6.78346492975548e+80
"3388","Pteropus loochoensis","Betacoronavirus",0,6.6252823623628e+80
"3414","Pteropus subniger","Betacoronavirus",0,6.6252823623628e+80
"2889","Hipposideros nequam","Betacoronavirus",0,6.43384875960069e+80
"2915","Hypsignathus monstrosus","Betacoronavirus",0,6.43384875960069e+80
"2834","Glossophaga commissarisi","Betacoronavirus",0,6.41099502336807e+80
"2833","Glischropus tylopus","Betacoronavirus",0,5.85230729659886e+80
"2830","Glauconycteris poensis","Betacoronavirus",0,5.8108557631669e+80
"2827","Glauconycteris humeralis","Betacoronavirus",0,5.47429048396321e+80
"2822","Glauconycteris argentata","Betacoronavirus",0,5.04073652006306e+80
"3452","Rhinolophus landeri","Betacoronavirus",0,4.98642972552461e+80
"3475","Rhinolophus subbadius","Betacoronavirus",0,4.98642972552461e+80
"175","Ia io","Betacoronavirus",1,4.66407161060856e+80
"2905","Hipposideros vittatus","Betacoronavirus",0,4.66407161060856e+80
"3327","Pipistrellus rusticus","Betacoronavirus",0,4.29244739092115e+80
"2837","Glossophaga morenoi","Betacoronavirus",0,4.26528262226225e+80
"3454","Rhinolophus luctus","Betacoronavirus",0,4.0840213266075e+80
"3476","Rhinolophus subrufus","Betacoronavirus",0,4.0840213266075e+80
"2832","Glischropus javanus","Betacoronavirus",0,4.07077936646445e+80
"3578","Taphozous nudiventris","Betacoronavirus",0,3.82255241277808e+80
"3379","Pteropus griseus","Betacoronavirus",0,3.11808721111041e+80
"3407","Pteropus rayneri","Betacoronavirus",0,3.11808721111041e+80
"3433","Rhinolophus capensis","Betacoronavirus",0,3.11808721111041e+80
"2897","Hipposideros scutinares","Betacoronavirus",0,2.80468678621214e+80
"2926","Hypsugo joffrei","Betacoronavirus",0,2.80468678621214e+80
"2689","Chaerephon jobensis","Betacoronavirus",0,2.63623461782523e+80
"2698","Chalinolobus dwyeri","Betacoronavirus",0,2.46284419987433e+80
"2696","Chaerephon solomonis","Betacoronavirus",0,2.35619943412693e+80
"2968","Lasiurus intermedius","Betacoronavirus",0,2.33589808002148e+80
"2747","Diphylla ecaudata","Betacoronavirus",0,2.27201384715698e+80
"2894","Hipposideros pygmaeus","Betacoronavirus",0,2.22160525306181e+80
"2922","Hypsugo cadornae","Betacoronavirus",0,2.22160525306181e+80
"2893","Hipposideros pelingensis","Betacoronavirus",0,2.22071240465861e+80
"2919","Hypsugo arabicus","Betacoronavirus",0,2.22071240465861e+80
"2891","Hipposideros orbiculus","Betacoronavirus",0,2.1764035380392e+80
"2917","Hypsugo anchietae","Betacoronavirus",0,2.1764035380392e+80
"2826","Glauconycteris gleni","Betacoronavirus",0,2.0521506615724e+80
"2890","Hipposideros obscurus","Betacoronavirus",0,1.81972981073635e+80
"2916","Hypsugo alaschanicus","Betacoronavirus",0,1.81972981073635e+80
"3323","Pipistrellus papuanus","Betacoronavirus",0,1.73506055577045e+80
"3400","Pteropus pelewensis","Betacoronavirus",0,1.5465454867189e+80
"3426","Rhinolophus adami","Betacoronavirus",0,1.5465454867189e+80
"2901","Hipposideros stenotis","Betacoronavirus",0,1.46402668969888e+80
"3336","Platyrrhinus brachycephalus","Betacoronavirus",0,1.30958499207543e+80
"3387","Pteropus lombocensis","Betacoronavirus",0,1.06170614368663e+80
"3413","Pteropus speciosus","Betacoronavirus",0,1.06170614368663e+80
"2798","Eptesicus nasutus","Betacoronavirus",0,1.01556325247615e+80
"2651","Artibeus concolor","Betacoronavirus",0,9.19732768466519e+79
"3064","Mops niangarae","Betacoronavirus",0,9.19732768466519e+79
"194","Nanonycteris veldkampii","Betacoronavirus",1,8.44118545888512e+79
"2652","Artibeus fimbriatus","Betacoronavirus",0,8.44118545888512e+79
"3150","Myotis ikonnikovi","Betacoronavirus",0,8.44118545888512e+79
"3179","Myotis peninsularis","Betacoronavirus",0,8.44118545888512e+79
"3549","Sturnira mistratensis","Betacoronavirus",0,8.42896113792213e+79
"2820","Furipterus horrens","Betacoronavirus",0,8.23172484112054e+79
"2892","Hipposideros papua","Betacoronavirus",0,7.93621591521869e+79
"2918","Hypsugo anthonyi","Betacoronavirus",0,7.93621591521869e+79
"2885","Hipposideros maggietaylorae","Betacoronavirus",0,7.54968859916504e+79
"2912","Histiotus montanus","Betacoronavirus",0,7.54968859916504e+79
"2691","Chaerephon leucogaster","Betacoronavirus",0,6.31342995596283e+79
"2931","Hypsugo vordermanni","Betacoronavirus",0,6.3116939041877e+79
"3059","Mops demonstrator","Betacoronavirus",0,6.1700971825827e+79
"3589","Triaenops auritus","Betacoronavirus",0,5.60852670928442e+79
"2911","Histiotus magellanicus","Betacoronavirus",0,5.51645839773547e+79
"2821","Glauconycteris alboguttata","Betacoronavirus",0,5.13236892522132e+79
"2641","Arielulus aureocollaris","Betacoronavirus",0,4.40154085184991e+79
"3133","Myotis csorbai","Betacoronavirus",0,4.16596684867714e+79
"3163","Myotis melanorhinus","Betacoronavirus",0,4.16596684867714e+79
"3189","Myotis sicarius","Betacoronavirus",0,4.16596684867714e+79
"3325","Pipistrellus permixtus","Betacoronavirus",0,3.85559726385522e+79
"2643","Arielulus cuprosus","Betacoronavirus",0,3.70683426981467e+79
"2794","Eptesicus innoxius","Betacoronavirus",0,3.70569731830583e+79
"2927","Hypsugo kitcheneri","Betacoronavirus",0,3.64895025171592e+79
"2703","Chalinolobus picatus","Betacoronavirus",0,3.63828742162888e+79
"2906","Hipposideros wollastoni","Betacoronavirus",0,3.39908465028288e+79
"2932","Idionycteris phyllotis","Betacoronavirus",0,3.39908465028288e+79
"3438","Rhinolophus darlingi","Betacoronavirus",0,3.32177185938018e+79
"3465","Rhinolophus philippinensis","Betacoronavirus",0,3.32177185938018e+79
"2825","Glauconycteris egeria","Betacoronavirus",0,3.13609049380636e+79
"2887","Hipposideros megalotis","Betacoronavirus",0,2.96574049407528e+79
"2913","Histiotus velatus","Betacoronavirus",0,2.96574049407528e+79
"3447","Rhinolophus hilli","Betacoronavirus",0,2.5243067930314e+79
"3472","Rhinolophus siamensis","Betacoronavirus",0,2.5243067930314e+79
"2702","Chalinolobus nigrogriseus","Betacoronavirus",0,2.42254478720872e+79
"2644","Arielulus societatis","Betacoronavirus",0,2.22447759318453e+79
"2886","Hipposideros marisae","Betacoronavirus",0,2.18072603301242e+79
"2979","Leptonycteris yerbabuenae","Betacoronavirus",0,1.9417534668618e+79
"2692","Chaerephon major","Betacoronavirus",0,1.93048830146171e+79
"236","Rhinonicteris aurantia","Betacoronavirus",1,1.92735092106445e+79
"3435","Rhinolophus coelophyllus","Betacoronavirus",0,1.92735092106445e+79
"3460","Rhinolophus mitratus","Betacoronavirus",0,1.92735092106445e+79
"2902","Hipposideros sumbae","Betacoronavirus",0,1.92030404820009e+79
"3402","Pteropus pilosus","Betacoronavirus",0,1.63693794815968e+79
"3428","Rhinolophus arcuatus","Betacoronavirus",0,1.63693794815968e+79
"2884","Hipposideros madurae","Betacoronavirus",0,1.46051637289607e+79
"3570","Taphozous georgianus","Betacoronavirus",0,1.3190255934125e+79
"173","Hypsugo pulveratus","Betacoronavirus",1,1.31631974495119e+79
"2903","Hipposideros thomensis","Betacoronavirus",0,1.31631974495119e+79
"2823","Glauconycteris beatrix","Betacoronavirus",0,1.11050276564533e+79
"2934","Kerivoula agnella","Betacoronavirus",0,1.03807904030883e+79
"3568","Taphozous achates","Betacoronavirus",0,9.99235365687899e+78
"2642","Arielulus circumdatus","Betacoronavirus",0,8.52063367918301e+78
"2743","Diclidurus albus","Betacoronavirus",0,8.39261431032438e+78
"3056","Monophyllus redmani","Betacoronavirus",0,8.37971595031578e+78
"2645","Arielulus torquatus","Betacoronavirus",0,8.3094917906241e+78
"3375","Pteropus dasymallus","Betacoronavirus",0,8.29891290474718e+78
"3403","Pteropus pohlei","Betacoronavirus",0,8.29891290474718e+78
"3429","Rhinolophus beddomei","Betacoronavirus",0,8.29891290474718e+78
"3144","Myotis goudoti","Betacoronavirus",0,7.98638194152426e+78
"3174","Myotis occultus","Betacoronavirus",0,7.98638194152426e+78
"3201","Myotis yesoensis","Betacoronavirus",0,7.98638194152426e+78
"2646","Ariteus flavescens","Betacoronavirus",0,7.25158912225119e+78
"2883","Hipposideros macrobullatus","Betacoronavirus",0,7.25158912225119e+78
"2910","Histiotus macrotus","Betacoronavirus",0,7.25158912225119e+78
"2797","Eptesicus matroka","Betacoronavirus",0,6.91111590630983e+78
"2907","Histiotus alienus","Betacoronavirus",0,6.8868669038207e+78
"2933","Kerivoula africana","Betacoronavirus",0,6.8868669038207e+78
"2704","Chalinolobus tuberculatus","Betacoronavirus",0,5.55548527945326e+78
"2899","Hipposideros sorenseni","Betacoronavirus",0,3.67063701167771e+78
"2929","Hypsugo macrotis","Betacoronavirus",0,3.67063701167771e+78
"2900","Hipposideros speoris","Betacoronavirus",0,3.64764710825931e+78
"2930","Hypsugo musciculus","Betacoronavirus",0,3.64764710825931e+78
"2746","Diclidurus scutatus","Betacoronavirus",0,2.16515409412918e+78
"3055","Monophyllus plethodon","Betacoronavirus",0,2.1044272197324e+78
"2793","Eptesicus hottentotus","Betacoronavirus",0,2.07794279682775e+78
"2701","Chalinolobus neocaledonicus","Betacoronavirus",0,1.87157853400797e+78
"3145","Myotis grisescens","Betacoronavirus",0,1.84035059877833e+78
"3175","Myotis oreias","Betacoronavirus",0,1.84035059877833e+78
"3202","Myotis yumanensis","Betacoronavirus",0,1.84035059877833e+78
"3386","Pteropus livingstonii","Betacoronavirus",0,1.64844247626519e+78
"3412","Pteropus seychellensis","Betacoronavirus",0,1.64844247626519e+78
"2796","Eptesicus kobayashii","Betacoronavirus",0,1.36323668585112e+78
"2898","Hipposideros semoni","Betacoronavirus",0,1.18704372117917e+78
"2928","Hypsugo lophurus","Betacoronavirus",0,1.18704372117917e+78
"2785","Eptesicus chiriquinus","Betacoronavirus",0,1.06297541183798e+78
"2744","Diclidurus ingens","Betacoronavirus",0,9.00667406617384e+77
"2795","Eptesicus japonensis","Betacoronavirus",0,7.9926146260551e+77
"3381","Pteropus hypomelanus","Betacoronavirus",0,6.3980848378522e+77
"3409","Pteropus rodricensis","Betacoronavirus",0,6.3980848378522e+77
"3572","Taphozous hildegardeae","Betacoronavirus",0,6.17830119472363e+77
"3575","Taphozous longimanus","Betacoronavirus",0,5.75105373956628e+77
"3576","Taphozous mauritianus","Betacoronavirus",0,5.68871403007553e+77
"2745","Diclidurus isabellus","Betacoronavirus",0,5.53120538185716e+77
"3397","Pteropus nitendiensis","Betacoronavirus",0,3.80714892010904e+77
"3424","Pteropus yapensis","Betacoronavirus",0,3.80714892010904e+77
"3436","Rhinolophus cognatus","Betacoronavirus",0,3.38729022938216e+77
"3461","Rhinolophus montanus","Betacoronavirus",0,3.38729022938216e+77
"3482","Rhinophylla alethina","Betacoronavirus",0,3.38729022938216e+77
"3380","Pteropus howensis","Betacoronavirus",0,3.2537048823838e+77
"3408","Pteropus rennelli","Betacoronavirus",0,3.2537048823838e+77
"3574","Taphozous kapalgensis","Betacoronavirus",0,3.0621713002693e+77
"2791","Eptesicus gobiensis","Betacoronavirus",0,2.9054257803534e+77
"2811","Eumops patagonicus","Betacoronavirus",0,2.72845929716634e+77
"3065","Mops niveiventer","Betacoronavirus",0,2.38199637236843e+77
"2788","Eptesicus floweri","Betacoronavirus",0,2.19698128534427e+77
"166","Hipposideros galeritus","Betacoronavirus",1,2.17466540841722e+77
"2859","Hipposideros cineraceus","Betacoronavirus",0,2.10757608812273e+77
"164","Hipposideros commersoni","Betacoronavirus",1,1.33500236553231e+77
"2888","Hipposideros muscinus","Betacoronavirus",0,9.92085727369012e+76
"2914","Hylonycteris underwoodi","Betacoronavirus",0,9.92085727369012e+76
"2824","Glauconycteris curryae","Betacoronavirus",0,5.42133809113396e+76
"3060","Mops leucostigma","Betacoronavirus",0,4.95849982313204e+76
"2816","Falsistrellus mackenziei","Betacoronavirus",0,4.63860451516459e+76
"3571","Taphozous hamiltoni","Betacoronavirus",0,4.20402936391324e+76
"3243","Nycteris vinsoni","Betacoronavirus",0,3.68718393578763e+76
"2993","Lonchorhina orinocensis","Betacoronavirus",0,3.42750860414205e+76
"2786","Eptesicus diminutus","Betacoronavirus",0,2.4762943529373e+76
"177","Macroglossus minimus","Betacoronavirus",1,2.20668557901738e+76
"2896","Hipposideros rotalis","Betacoronavirus",0,2.08692479382202e+76
"2924","Hypsugo eisentrauti","Betacoronavirus",0,2.08692479382202e+76
"2867","Hipposideros diadema","Betacoronavirus",0,1.87425834462104e+76
"2749","Dobsonia beauforti","Betacoronavirus",0,1.66312900461542e+76
"2792","Eptesicus guadeloupensis","Betacoronavirus",0,1.48049454405667e+76
"2962","Lasiurus cinereus","Betacoronavirus",0,1.48001541269519e+76
"3569","Taphozous australis","Betacoronavirus",0,1.00265213585112e+76
"3093","Murina leucogaster","Betacoronavirus",0,7.95375280340253e+75
"163","Hipposideros cervinus","Betacoronavirus",1,7.57521276321139e+75
"2960","Lasiurus borealis","Betacoronavirus",0,5.80684717106729e+75
"2695","Chaerephon shortridgei","Betacoronavirus",0,3.49050614313022e+75
"3240","Nycteris nana","Betacoronavirus",0,2.08240483318067e+75
"3002","Macrotus californicus","Betacoronavirus",0,1.95502738799094e+75
"3573","Taphozous hilli","Betacoronavirus",0,1.92211970839732e+75
"2908","Histiotus humboldti","Betacoronavirus",0,1.53173576883043e+75
"2935","Kerivoula argentata","Betacoronavirus",0,1.53173576883043e+75
"2819","Falsistrellus tasmaniensis","Betacoronavirus",0,1.36336559614868e+75
"2812","Eumops perotis","Betacoronavirus",0,6.76002408508265e+74
"2814","Eumops underwoodi","Betacoronavirus",0,6.38267812821159e+74
"3357","Pteralopex anceps","Betacoronavirus",0,5.38523799242073e+74
"3061","Mops midas","Betacoronavirus",0,5.37559480345427e+74
"3004","Megaderma lyra","Betacoronavirus",0,5.08503551099694e+74
"3604","Vespadelus baverstocki","Betacoronavirus",0,4.01181783660231e+74
"2989","Lonchorhina aurita","Betacoronavirus",0,2.82296541456066e+74
"2862","Hipposideros coxi","Betacoronavirus",0,2.81249910211536e+74
"2623","Acerodon humilis","Betacoronavirus",0,2.3388317939748e+74
"3580","Taphozous troughtoni","Betacoronavirus",0,2.11022942286976e+74
"2817","Falsistrellus mordax","Betacoronavirus",0,2.01427334639699e+74
"2754","Dobsonia inermis","Betacoronavirus",0,1.51555300969386e+74
"147","Dobsonia moluccensis","Betacoronavirus",1,1.33175194797001e+74
"2757","Dobsonia pannietensis","Betacoronavirus",0,1.29816314547659e+74
"2756","Dobsonia minor","Betacoronavirus",0,1.23730796458503e+74
"3361","Pteronotus gymnonotus","Betacoronavirus",0,1.15392919103476e+74
"2991","Lonchorhina inusitata","Betacoronavirus",0,8.44470365026026e+73
"2787","Eptesicus dimissus","Betacoronavirus",0,7.87364842939617e+73
"3001","Macrophyllum macrophyllum","Betacoronavirus",0,7.86293717583025e+73
"3000","Macroglossus sobrinus","Betacoronavirus",0,6.79732216489911e+73
"2873","Hipposideros fulvus","Betacoronavirus",0,5.99408170054372e+73
"2640","Ardops nichollsi","Betacoronavirus",0,5.64585324573043e+73
"2909","Histiotus laephotis","Betacoronavirus",0,5.64585324573043e+73
"2936","Kerivoula cuprosa","Betacoronavirus",0,5.64585324573043e+73
"2959","Lasiurus blossevillii","Betacoronavirus",0,5.18916194730164e+73
"2872","Hipposideros edwardshilli","Betacoronavirus",0,4.49563332638691e+73
"2860","Hipposideros coronatus","Betacoronavirus",0,4.47987128184575e+73
"2871","Hipposideros dyacorum","Betacoronavirus",0,4.4541057528143e+73
"2861","Hipposideros corynophyllus","Betacoronavirus",0,4.3004846113875e+73
"3239","Nycteris major","Betacoronavirus",0,4.29355533146293e+73
"165","Hipposideros fuliginosus","Betacoronavirus",1,3.86998641536226e+73
"2998","Lophostoma silvicolum","Betacoronavirus",0,3.65920203613852e+73
"2865","Hipposideros cyclops","Betacoronavirus",0,3.38225133751848e+73
"3003","Macrotus waterhousii","Betacoronavirus",0,3.21172417506356e+73
"2815","Falsistrellus affinis","Betacoronavirus",0,3.07496203287244e+73
"2958","Lasiurus atratus","Betacoronavirus",0,3.02551315670411e+73
"2813","Eumops trumbulli","Betacoronavirus",0,1.94879117469241e+73
"2868","Hipposideros dinops","Betacoronavirus",0,1.62231093045266e+73
"2947","Kerivoula pellucida","Betacoronavirus",0,1.19224634873102e+73
"2961","Lasiurus castaneus","Betacoronavirus",0,9.5465401714782e+72
"2864","Hipposideros curtus","Betacoronavirus",0,8.63188105775443e+72
"3610","Vespadelus regulus","Betacoronavirus",0,6.49793585124888e+72
"2952","Laephotis angolensis","Betacoronavirus",0,6.31866138294908e+72
"2997","Lophostoma schulzi","Betacoronavirus",0,5.61131025640133e+72
"3612","Vespadelus vulturnus","Betacoronavirus",0,4.68781604919011e+72
"3242","Nycteris tragata","Betacoronavirus",0,3.99552747820481e+72
"2990","Lonchorhina fernandezi","Betacoronavirus",0,3.36589033246253e+72
"2996","Lophostoma evotis","Betacoronavirus",0,3.24908167870822e+72
"3241","Nycteris parisii","Betacoronavirus",0,2.76951866770814e+72
"2957","Lasionycteris noctivagans","Betacoronavirus",0,2.28854414903366e+72
"2946","Kerivoula papillosa","Betacoronavirus",0,2.10550164158046e+72
"3360","Pteralopex taki","Betacoronavirus",0,2.03315548595205e+72
"3238","Nycteris madagascariensis","Betacoronavirus",0,1.80026214926683e+72
"2950","Kerivoula smithii","Betacoronavirus",0,1.604456447565e+72
"2666","Balantiopteryx plicata","Betacoronavirus",0,1.60047944540174e+72
"2863","Hipposideros crumeniferus","Betacoronavirus",0,1.46404551585085e+72
"3609","Vespadelus pumilus","Betacoronavirus",0,1.23909599292764e+72
"2945","Kerivoula myrella","Betacoronavirus",0,5.46083443128864e+71
"2953","Laephotis botswanae","Betacoronavirus",0,5.11183110610317e+71
"2995","Lophostoma carrikeri","Betacoronavirus",0,4.60479484817086e+71
"2949","Kerivoula picta","Betacoronavirus",0,4.03172321772125e+71
"2999","Macroderma gigas","Betacoronavirus",0,3.51774986721385e+71
"2948","Kerivoula phalaena","Betacoronavirus",0,1.53364567389057e+71
"3605","Vespadelus caurinus","Betacoronavirus",0,8.16190927889264e+70
"3122","Myotis blythii","Betacoronavirus",0,4.93508973153363e+70
"2956","Lampronycteris brachyotis","Betacoronavirus",0,1.26402700186803e+70
"2866","Hipposideros demissus","Betacoronavirus",0,7.41200516022777e+69
"2954","Laephotis namibensis","Betacoronavirus",0,5.89228929236582e+69
"2955","Laephotis wintoni","Betacoronavirus",0,3.03478446535777e+69
"2755","Dobsonia magna","Betacoronavirus",0,2.51695264812457e+69
"3362","Pteronotus macleayii","Betacoronavirus",0,1.67915443614059e+69
"2667","Balionycteris maculata","Betacoronavirus",0,1.64589632857534e+69
"3121","Myotis bechsteinii","Betacoronavirus",0,6.26462033452042e+68
"3607","Vespadelus douglasorum","Betacoronavirus",0,4.48310684563189e+68
"3086","Murina aurata","Betacoronavirus",0,4.2359584359852e+68
"3080","Mormopterus minutus","Betacoronavirus",0,3.87216353766797e+68
"3120","Myotis austroriparius","Betacoronavirus",0,2.73315190583916e+68
"3606","Vespadelus darlingtoni","Betacoronavirus",0,1.70024881847428e+68
"3358","Pteralopex atrata","Betacoronavirus",0,1.04917578363541e+68
