"","host","virus","presence","suitability"
"4828","Myotis lucifugus","Betacoronavirus",0,1.37111214080112
"4829","Myotis macrodactylus","Betacoronavirus",0,0.442299748138695
"4830","Myotis macropus","Betacoronavirus",0,0.368754936747572
"4831","Myotis myotis","Betacoronavirus",0,0.846114482672009
"4832","Myotis mystacinus","Betacoronavirus",0,1.02317095474501
"4833","Myotis nattereri","Betacoronavirus",0,0.846114482672009
"4834","Myotis nigricans","Betacoronavirus",0,1.37111214080112
"4835","Myotis pequinius","Betacoronavirus",1,0.493257746318137
"4836","Myotis punicus","Betacoronavirus",1,0.737621749265733
"4837","Myotis ricketti","Betacoronavirus",1,0.580795905515553
"4838","Myotis riparius","Betacoronavirus",0,0.846114482672009
"4839","Myotis septentrionalis","Betacoronavirus",0,1.1387817958313
"4840","Myotis thysanodes","Betacoronavirus",0,0.593254414531072
"4841","Myotis velifer","Betacoronavirus",0,0.846114482672009
"4842","Myotis volans","Betacoronavirus",0,0.846114482672009
"4843","Myotis yumanensis","Betacoronavirus",0,0.593254414531072
"4844","Myrmecophaga tridactyla","Betacoronavirus",0,0.166079670961366
"4845","Mystacina tuberculata","Betacoronavirus",0,0.368754936747572
"4846","Nanger granti","Betacoronavirus",0,0.337237301862545
"4847","Nanonycteris veldkampii","Betacoronavirus",1,0.493257746318137
"4848","Nasua narica","Betacoronavirus",0,0.227812839370122
"4849","Natalus stramineus","Betacoronavirus",0,0.442299748138695
"4850","Natalus tumidirostris","Betacoronavirus",0,0.536058955477603
"4851","Nectomys squamipes","Betacoronavirus",0,0.261822133062191
"4852","Neoromicia capensis","Betacoronavirus",1,0.737621749265733
"4853","Neoromicia nanus","Betacoronavirus",0,0.368754936747572
"4854","Neoromicia somalicus","Betacoronavirus",1,0.493257746318137
"4855","Neoromicia zuluensis","Betacoronavirus",1,0.493257746318137
"4856","Neotoma cinerea","Betacoronavirus",0,0.182917587034767
"4857","Neotoma floridana","Betacoronavirus",0,0.593254414531072
"4858","Neotoma fuscipes","Betacoronavirus",0,0.379526321279299
"4859","Neovison vison","Betacoronavirus",0,0.249166115538164
"4860","Niviventer confucianus","Betacoronavirus",1,0.493257746318137
"4861","Nyctalus lasiopterus","Betacoronavirus",0,0.368754936747572
"4862","Nyctalus noctula","Betacoronavirus",1,1.07546082768289
"4863","Nyctalus plancyi","Betacoronavirus",0,0.368754936747572
"4864","Nyctereutes procyonoides","Betacoronavirus",1,0.675397228013264
"4865","Nycteris gambiensis","Betacoronavirus",1,1.38881677728883
"4866","Nycteris macrotis","Betacoronavirus",1,0.493257746318137
"4867","Nycteris nana","Betacoronavirus",0,0.240676379757654
"4868","Nycteris thebaica","Betacoronavirus",1,1.07546082768289
"4869","Nycticebus coucang","Betacoronavirus",0,0.261822133062191
"4870","Nycticebus pygmaeus","Betacoronavirus",1,0.493257746318137
"4871","Nycticeius humeralis","Betacoronavirus",0,0.593254414531072
"4872","Nyctinomops laticaudatus","Betacoronavirus",1,1.07546082768289
"4873","Nyctinomops macrotis","Betacoronavirus",0,0.593254414531072
"4874","Odobenus rosmarus","Betacoronavirus",0,0.175064494201745
"4875","Odocoileus hemionus","Betacoronavirus",0,0.312049548452915
"4876","Odocoileus virginianus","Betacoronavirus",0,0.362337960197407
"4877","Oligoryzomys flavescens","Betacoronavirus",0,0.193454304399861
"4878","Oligoryzomys nigripes","Betacoronavirus",0,0.33898090205809
"4879","Ondatra zibethicus","Betacoronavirus",0,0.442299748138695
"4880","Onychomys torridus","Betacoronavirus",0,0.442299748138695
"4881","Orcinus orca","Betacoronavirus",0,0.442299748138695
"4882","Oreamnos americanus","Betacoronavirus",0,0.250187511547476
"4883","Oryctolagus cuniculus","Betacoronavirus",1,0.364716267903546
"4884","Oryx beisa","Betacoronavirus",0,0.244086903213403
"4885","Oryx gazella","Betacoronavirus",0,0.270339386837337
"4886","Oryx leucoryx","Betacoronavirus",0,0.272743112793187
"4887","Oryzomys alfaroi","Betacoronavirus",0,0.296713938454818
"4888","Oryzomys angouya","Betacoronavirus",0,0.193454304399861
"4889","Oryzomys laticeps","Betacoronavirus",0,0.390872287554385
"4890","Oryzomys megacephalus","Betacoronavirus",0,0.330097313974148
"4891","Oryzomys palustris","Betacoronavirus",0,0.442299748138695
"4892","Otocyon megalotis","Betacoronavirus",0,0.593254414531072
"4893","Otomys irroratus","Betacoronavirus",0,0.240676379757654
"4894","Otomys tropicalis","Betacoronavirus",0,0.261384876714612
"4895","Ourebia ourebi","Betacoronavirus",0,0.240676379757654
"4896","Ovibos moschatus","Betacoronavirus",0,0.179841940824155
"4897","Ovis aries","Betacoronavirus",0,0.372379382235857
"4898","Ovis canadensis","Betacoronavirus",0,0.282387757032507
"4899","Ovis dalli","Betacoronavirus",0,0.36308736669166
"4900","Ozotoceros bezoarticus","Betacoronavirus",0,0.172228218512479
"4901","Pagophilus groenlandicus","Betacoronavirus",0,0.22678072167262
"4902","Paguma larvata","Betacoronavirus",1,0.303161646813996
"4903","Pan paniscus","Betacoronavirus",0,0.1823890397001
"4904","Pan troglodytes","Betacoronavirus",1,0.306021895178451
"4905","Panthera leo","Betacoronavirus",0,0.245953329515247
"4906","Panthera pardus","Betacoronavirus",0,0.441017088405118
"4907","Papio anubis","Betacoronavirus",0,0.301239599224884
"4908","Papio cynocephalus","Betacoronavirus",0,0.191590755480298
"4909","Papio hamadryas","Betacoronavirus",0,0.25064707067621
"4910","Papio papio","Betacoronavirus",0,0.598177859725381
"4911","Papio ursinus","Betacoronavirus",0,0.228574645651841
"4912","Pelomys isseli","Betacoronavirus",0,0.182613875611425
"4913","Perameles nasuta","Betacoronavirus",0,0.261822133062191
"4914","Perognathus parvus","Betacoronavirus",0,0.182917587034767
"4915","Peromyscus boylii","Betacoronavirus",0,0.182917587034767
"4916","Peromyscus gossypinus","Betacoronavirus",0,0.678195243032136
"4917","Peromyscus leucopus","Betacoronavirus",0,0.598871123812791
"4918","Peromyscus maniculatus","Betacoronavirus",0,0.517284078498646
"4919","Peromyscus truei","Betacoronavirus",0,0.362134878065707
"4920","Phacochoerus aethiopicus","Betacoronavirus",0,0.198131203138041
"4921","Phacochoerus africanus","Betacoronavirus",0,0.162223038814615
"4922","Philander opossum","Betacoronavirus",0,0.423970403013834
"4923","Philantomba monticola","Betacoronavirus",0,0.363955442804866
"4924","Philetor brachypterus","Betacoronavirus",0,0.593254414531072
"4925","Phoca vitulina","Betacoronavirus",0,0.312321254957564
"4926","Phocoena phocoena","Betacoronavirus",0,0.210463990014676
"4927","Phocoena spinipinnis","Betacoronavirus",0,0.160649280176857
"4928","Phyllostomus discolor","Betacoronavirus",0,0.598177859725381
"4929","Phyllostomus hastatus","Betacoronavirus",0,1.04492506263754
"4930","Physeter catodon","Betacoronavirus",0,0.176563354796635
"4931","Pipistrellus abramus","Betacoronavirus",1,1.14800318059252
"4932","Pipistrellus coromandra","Betacoronavirus",1,0.737621749265733
"4933","Pipistrellus deserti","Betacoronavirus",1,0.493257746318137
"4934","Pipistrellus hesperidus","Betacoronavirus",1,0.493257746318137
"4935","Pipistrellus hesperus","Betacoronavirus",0,0.593254414531072
"4936","Pipistrellus inexspectatus","Betacoronavirus",0,0.368754936747572
"4937","Pipistrellus kuhlii","Betacoronavirus",1,0.577519915026213
"4938","Pipistrellus nathusii","Betacoronavirus",1,1.07546082768289
"4939","Pipistrellus pipistrellus","Betacoronavirus",1,1.79473331365288
"4940","Pipistrellus pygmaeus","Betacoronavirus",1,0.493257746318137
"4941","Pipistrellus subflavus","Betacoronavirus",0,0.846114482672009
"4942","Pipistrellus tenuis","Betacoronavirus",1,0.493257746318137
"4943","Pithecia pithecia","Betacoronavirus",0,0.296713938454818
"4944","Platyrrhinus helleri","Betacoronavirus",0,0.598177859725381
"4945","Platyrrhinus lineatus","Betacoronavirus",0,0.593254414531072
"4946","Plecotus auritus","Betacoronavirus",1,1.56891861880574
"4947","Pongo abelii","Betacoronavirus",0,0.17141632194089
"4948","Pongo pygmaeus","Betacoronavirus",0,0.30276160406261
"4949","Potamochoerus porcus","Betacoronavirus",0,0.162223038814615
"4950","Potos flavus","Betacoronavirus",0,0.343565428210666
"4951","Praomys jacksoni","Betacoronavirus",0,0.442299748138695
"4952","Presbytis melalophos","Betacoronavirus",0,0.261822133062191
"4953","Prionailurus bengalensis","Betacoronavirus",0,0.176563354796635
"4954","Procapra gutturosa","Betacoronavirus",0,0.198131203138041
"4955","Procyon lotor","Betacoronavirus",0,0.718323725246846
"4956","Proechimys guairae","Betacoronavirus",0,0.296713938454818
"4957","Proechimys guyannensis","Betacoronavirus",0,0.527358944954314
"4958","Proechimys longicaudatus","Betacoronavirus",0,0.227812839370122
"4959","Proechimys semispinosus","Betacoronavirus",0,0.671756550307359
"4960","Proteles cristata","Betacoronavirus",0,0.593254414531072
"4961","Pseudois nayaur","Betacoronavirus",0,0.210463990014676
"4962","Ptenochirus jagori","Betacoronavirus",1,0.493257746318137
"4963","Pteronotus davyi","Betacoronavirus",1,1.56891861880574
"4964","Pteronotus parnellii","Betacoronavirus",1,1.47928872297985
"4965","Pteronotus personatus","Betacoronavirus",1,0.493257746318137
"4966","Pteropus admiralitatum","Betacoronavirus",0,0.184726768827405
"4967","Pteropus alecto","Betacoronavirus",1,1.21798956065423
"4968","Pteropus capistratus","Betacoronavirus",0,0.184726768827405
"4969","Pteropus conspicillatus","Betacoronavirus",1,0.76580799073301
"4970","Pteropus giganteus","Betacoronavirus",1,0.961625484536594
"4971","Pteropus hypomelanus","Betacoronavirus",0,0.454251703768235
"4972","Pteropus lylei","Betacoronavirus",1,0.76580799073301
"4973","Pteropus neohibernicus","Betacoronavirus",0,0.184726768827405
"4974","Pteropus poliocephalus","Betacoronavirus",0,0.359987156726851
"4975","Pteropus rufus","Betacoronavirus",1,0.402620295097752
"4976","Pteropus scapulatus","Betacoronavirus",0,0.75362158649801
"4977","Pteropus vampyrus","Betacoronavirus",0,0.386491877507411
"4978","Pudu puda","Betacoronavirus",0,0.186883094170468
"4979","Puma concolor","Betacoronavirus",0,0.201005285415309
"4980","Puma yagouaroundi","Betacoronavirus",0,0.368754936747572
"4981","Pusa sibirica","Betacoronavirus",0,0.210463990014676
"4982","Rangifer tarandus","Betacoronavirus",0,0.578419543795379
"4983","Raphicerus sharpei","Betacoronavirus",0,0.198131203138041
"4984","Rattus argentiventer","Betacoronavirus",1,0.493257746318137
"4985","Rattus exulans","Betacoronavirus",0,0.182840166144612
"4986","Rattus losea","Betacoronavirus",1,0.493257746318137
"4987","Rattus norvegicus","Betacoronavirus",1,0.54940712999523
"4988","Rattus rattus","Betacoronavirus",0,0.449790375028736
"4989","Rattus tanezumi","Betacoronavirus",1,0.493257746318137
"4990","Rattus tiomanicus","Betacoronavirus",0,0.182135253491589
"4991","Redunca arundinum","Betacoronavirus",0,0.256379488068104
"4992","Redunca fulvorufula","Betacoronavirus",0,0.240676379757654
"4993","Reithrodontomys megalotis","Betacoronavirus",0,0.442299748138695
"4994","Reithrodontomys mexicanus","Betacoronavirus",0,0.261822133062191
"4995","Rhinolophus acuminatus","Betacoronavirus",1,0.493257746318137
"4996","Rhinolophus affinis","Betacoronavirus",1,0.580795905515553
"4997","Rhinolophus blasii","Betacoronavirus",1,0.36187508461457
"4998","Rhinolophus capensis","Betacoronavirus",0,0.368754936747572
"4999","Rhinolophus clivosus","Betacoronavirus",1,0.737621749265733
"5000","Rhinolophus coelophyllus","Betacoronavirus",0,0.368754936747572
"5001","Rhinolophus cornutus","Betacoronavirus",1,0.493257746318137
"5002","Rhinolophus creaghi","Betacoronavirus",1,0.493257746318137
"5003","Rhinolophus eloquens","Betacoronavirus",0,0.211348794361699
"5004","Rhinolophus euryale","Betacoronavirus",1,0.528153790047818
"5005","Rhinolophus ferrumequinum","Betacoronavirus",1,1.21781946451638
"5006","Rhinolophus hildebrandtii","Betacoronavirus",0,0.227812839370122
"5007","Rhinolophus hipposideros","Betacoronavirus",1,0.493257746318137
"5008","Rhinolophus macrotis","Betacoronavirus",1,0.36187508461457
"5009","Rhinolophus malayanus","Betacoronavirus",1,0.493257746318137
"5010","Rhinolophus megaphyllus","Betacoronavirus",0,0.368754936747572
"5011","Rhinolophus mehelyi","Betacoronavirus",1,0.493257746318137
"5012","Rhinolophus monoceros","Betacoronavirus",1,0.493257746318137
"5013","Rhinolophus pearsonii","Betacoronavirus",1,0.36187508461457
"5014","Rhinolophus pusillus","Betacoronavirus",1,1.02314766673085
"5015","Rhinolophus rex","Betacoronavirus",1,0.737621749265733
"5016","Rhinolophus rouxii","Betacoronavirus",0,0.442299748138695
"5017","Rhinolophus rufus","Betacoronavirus",1,0.493257746318137
"5018","Rhinolophus shameli","Betacoronavirus",1,0.737621749265733
"5019","Rhinolophus simulator","Betacoronavirus",0,0.368754936747572
"5020","Rhinolophus sinicus","Betacoronavirus",1,0.466793068550396
"5021","Rhinolophus stheno","Betacoronavirus",1,0.737621749265733
"5022","Rhinolophus thomasi","Betacoronavirus",1,0.493257746318137
"5023","Rhinonicteris aurantia","Betacoronavirus",1,0.493257746318137
"5024","Rhinopoma hardwickii","Betacoronavirus",1,0.737621749265733
"5025","Rhombomys opimus","Betacoronavirus",0,0.241281915725972
"5026","Rhynchonycteris naso","Betacoronavirus",0,0.296713938454818
"5027","Rousettus aegyptiacus","Betacoronavirus",1,1.04891401868929
"5028","Rousettus amplexicaudatus","Betacoronavirus",1,0.70044371385569
"5029","Rousettus leschenaultii","Betacoronavirus",1,0.752899868602642
"5030","Rousettus madagascariensis","Betacoronavirus",1,0.493257746318137
"5031","Rupicapra pyrenaica","Betacoronavirus",0,0.186883094170468
"5032","Rupicapra rupicapra","Betacoronavirus",0,0.181017605590599
"5033","Rusa timorensis","Betacoronavirus",0,0.181108326517322
"5034","Rusa unicolor","Betacoronavirus",0,0.198131203138041
"5035","Saccolaimus flaviventris","Betacoronavirus",0,0.593254414531072
"5036","Saccolaimus saccolaimus","Betacoronavirus",0,0.593254414531072
"5037","Saguinus geoffroyi","Betacoronavirus",0,0.442299748138695
"5038","Saguinus labiatus","Betacoronavirus",0,0.161071048921188
"5039","Saguinus midas","Betacoronavirus",0,0.296713938454818
"5040","Saiga tatarica","Betacoronavirus",0,0.198131203138041
"5041","Saimiri sciureus","Betacoronavirus",0,0.281486541957577
"5042","Sciurus carolinensis","Betacoronavirus",0,0.512157219719214
"5043","Sciurus granatensis","Betacoronavirus",0,0.296713938454818
"5044","Sciurus griseus","Betacoronavirus",0,0.283846929144262
"5045","Sciurus niger","Betacoronavirus",0,1.1387817958313
"5046","Sciurus variegatoides","Betacoronavirus",0,0.296713938454818
"5047","Sciurus vulgaris","Betacoronavirus",0,0.187343238572364
"5048","Scotophilus dinganii","Betacoronavirus",1,0.737621749265733
"5049","Scotophilus heathii","Betacoronavirus",1,0.493257746318137
"5050","Scotophilus kuhlii","Betacoronavirus",1,1.40486017819357
"5051","Scotophilus leucogaster","Betacoronavirus",1,0.737621749265733
"5052","Scotophilus nigrita","Betacoronavirus",0,0.442299748138695
"5053","Scotophilus nux","Betacoronavirus",0,0.368754936747572
"5054","Semnopithecus entellus","Betacoronavirus",0,0.358458387266725
"5055","Sigmodon hispidus","Betacoronavirus",0,0.592411223550289
"5056","Sorex araneus","Betacoronavirus",0,0.328230614920047
"5057","Spermophilus beecheyi","Betacoronavirus",0,0.430007653292208
"5058","Spermophilus citellus","Betacoronavirus",0,0.16243656454147
"5059","Spermophilus columbianus","Betacoronavirus",0,0.182917587034767
"5060","Spermophilus fulvus","Betacoronavirus",0,0.193454304399861
"5061","Spermophilus lateralis","Betacoronavirus",0,0.182917587034767
"5062","Spermophilus parryii","Betacoronavirus",0,0.17141632194089
"5063","Spermophilus richardsonii","Betacoronavirus",0,0.265720814901088
"5064","Spermophilus tridecemlineatus","Betacoronavirus",0,0.714758133166926
"5065","Spermophilus undulatus","Betacoronavirus",0,0.593254414531072
"5066","Spermophilus variegatus","Betacoronavirus",0,0.593254414531072
"5067","Stenella coeruleoalba","Betacoronavirus",0,0.210463990014676
"5068","Sturnira erythromos","Betacoronavirus",0,0.368754936747572
"5069","Sturnira lilium","Betacoronavirus",0,1.21581822816075
"5070","Sturnira ludovici","Betacoronavirus",0,0.296713938454818
"5071","Sturnira tildae","Betacoronavirus",0,0.442299748138695
"5072","Suncus murinus","Betacoronavirus",0,0.704032033716864
"5073","Suricata suricatta","Betacoronavirus",0,0.593254414531072
"5074","Sus scrofa","Betacoronavirus",1,0.305724886566102
"5075","Syconycteris australis","Betacoronavirus",0,0.240676379757654
"5076","Sylvicapra grimmia","Betacoronavirus",0,0.243823968206166
"5077","Sylvilagus aquaticus","Betacoronavirus",0,0.261822133062191
"5078","Sylvilagus audubonii","Betacoronavirus",0,0.671756550307359
"5079","Sylvilagus bachmani","Betacoronavirus",0,0.165438057814494
"5080","Sylvilagus brasiliensis","Betacoronavirus",0,0.279591439693722
"5081","Sylvilagus floridanus","Betacoronavirus",0,0.232941426219723
"5082","Sylvilagus nuttallii","Betacoronavirus",0,0.442299748138695
"5083","Syncerus caffer","Betacoronavirus",0,0.299429754928554
"5084","Tadarida brasiliensis","Betacoronavirus",0,1.37111214080112
"5085","Tadarida teniotis","Betacoronavirus",1,1.07546082768289
"5086","Tamandua tetradactyla","Betacoronavirus",0,0.598871123812791
"5087","Tamias amoenus","Betacoronavirus",0,0.182917587034767
"5088","Tamias minimus","Betacoronavirus",0,0.182917587034767
"5089","Tamias striatus","Betacoronavirus",0,1.02314595390393
"5090","Tamias umbrinus","Betacoronavirus",0,0.182917587034767
"5091","Tamiasciurus hudsonicus","Betacoronavirus",0,0.324563501889369
"5092","Taphozous melanopogon","Betacoronavirus",0,1.02317095474501
"5093","Taphozous perforatus","Betacoronavirus",1,0.916431348086131
"5094","Taphozous theobaldi","Betacoronavirus",0,0.261822133062191
"5095","Tatera indica","Betacoronavirus",0,0.461734537485066
"5096","Taurotragus oryx","Betacoronavirus",0,0.324062296142551
"5097","Taxidea taxus","Betacoronavirus",0,0.210463990014676
"5098","Thomomys talpoides","Betacoronavirus",0,0.442299748138695
"5099","Thryonomys swinderianus","Betacoronavirus",0,0.240676379757654
"5100","Tolypeutes matacus","Betacoronavirus",0,0.598177859725381
"5101","Trachypithecus cristatus","Betacoronavirus",0,0.292570001851384
"5102","Trachypithecus francoisi","Betacoronavirus",0,0.442299748138695
"5103","Trachypithecus obscurus","Betacoronavirus",0,0.163521950385945
"5104","Tragelaphus angasii","Betacoronavirus",0,0.240676379757654
"5105","Tragelaphus eurycerus","Betacoronavirus",0,0.186883094170468
"5106","Tragelaphus imberbis","Betacoronavirus",0,0.234099332129017
"5107","Tragelaphus scriptus","Betacoronavirus",0,0.279635850043503
"5108","Tragelaphus strepsiceros","Betacoronavirus",0,0.415731255200134
"5109","Tragulus javanicus","Betacoronavirus",0,0.186883094170468
"5110","Triaenops persicus","Betacoronavirus",1,0.737621749265733
"5111","Trichosurus vulpecula","Betacoronavirus",0,0.255644825540104
"5112","Trinomys iheringi","Betacoronavirus",0,0.261822133062191
"5113","Tupaia belangeri","Betacoronavirus",0,0.175064494201745
"5114","Tursiops truncatus","Betacoronavirus",0,0.210463990014676
"5115","Tylomys nudicaudus","Betacoronavirus",0,0.227812839370122
"5116","Tylonycteris pachypus","Betacoronavirus",1,0.493257746318137
"5117","Tylonycteris robustula","Betacoronavirus",0,0.368754936747572
"5118","Urocyon cinereoargenteus","Betacoronavirus",0,0.578150994240324
"5119","Urocyon littoralis","Betacoronavirus",0,0.212086167879662
"5120","Uroderma bilobatum","Betacoronavirus",0,0.818816409561624
"5121","Ursus americanus","Betacoronavirus",0,0.249734894138272
"5122","Ursus arctos","Betacoronavirus",0,0.296713938454818
"5123","Ursus maritimus","Betacoronavirus",0,0.227263703968691
"5124","Vampyrodes caraccioli","Betacoronavirus",0,0.227812839370122
"5125","Vandeleuria oleracea","Betacoronavirus",0,0.442299748138695
"5126","Varecia variegata","Betacoronavirus",0,0.183016580943583
"5127","Vespadelus baverstocki","Betacoronavirus",0,0.368754936747572
"5128","Vespadelus pumilus","Betacoronavirus",0,0.442299748138695
"5129","Vespadelus regulus","Betacoronavirus",0,0.368754936747572
"5130","Vespertilio murinus","Betacoronavirus",1,1.07546082768289
"5131","Vespertilio sinensis","Betacoronavirus",1,0.887810463927241
"5132","Vicugna vicugna","Betacoronavirus",1,0.40527295301431
"5133","Vulpes corsac","Betacoronavirus",0,0.593254414531072
"5134","Vulpes lagopus","Betacoronavirus",0,0.593254414531072
"5135","Vulpes velox","Betacoronavirus",0,0.460005028598713
"5136","Vulpes vulpes","Betacoronavirus",0,0.77638356896802
"5137","Zalophus californianus","Betacoronavirus",0,0.176563354796635
"5138","Zygodontomys brevicauda","Betacoronavirus",0,0.390872287554385
