"Sp","Betacov","R.Alb","Rank","PropRank","InSample"
"Niviventer fulvescens",0,0.197569113441373,829,0.197569113441373,0
"Prionodon pardicolor",0,0.198164918970448,831.5,0.198164918970448,0
"Sturnira oporaphilum",0,0.198164918970448,831.5,0.198164918970448,0
"39",0,NA,84,0.198581560283688,0
"567",0,NA,141,0.198591549295775,0
"Procyon lotor",0,0.461987607244995,677.833333333333,0.198596808048801,1
"Berylmys bowersi",0,0.198641563393708,833.5,0.198641563393708,0
"Stenoderma rufum",0,0.198641563393708,833.5,0.198641563393708,0
"Lophostoma evotis",0,0.198999046711153,835,0.198999046711153,0
"Vampyressa pusilla",0,0.199356530028599,836.5,0.199356530028599,0
"Chaerephon jobensis",0,0.199833174451859,838.5,0.199833174451859,0
"Rattus andamanensis",0,0.199833174451859,838.5,0.199833174451859,0
"484",0,NA,142,0.2,0
"Brachyphylla cavernarum",0,0.200905624404194,843,0.200905624404194,0
"211",0,NA,85,0.200945626477541,0
"Mops petersoni",0,0.201143946615825,844,0.201143946615825,0
"Ectophylla alba",0,0.201382268827455,845,0.201382268827455,0
"154",0,NA,143,0.201408450704225,0
"Neofelis nebulosa",0,0.202097235462345,848,0.202097235462345,0
"Bubalus bubalis",1,NA,143.5,0.202112676056338,1
"Mormopterus beccarii",0,0.20245471877979,849.5,0.20245471877979,0
"Scleronycteris ega",0,0.20245471877979,849.5,0.20245471877979,0
"279",0,NA,144,0.202816901408451,0
"Capricornis milneedwardsii",0,0.203050524308866,852,0.203050524308866,0
"Hipposideros papua",0,0.203050524308866,852,0.203050524308866,0
"67",0,NA,86,0.203309692671395,0
"Saccopteryx canescens",0,0.203527168732126,854,0.203527168732126,0
"Artibeus fraterculus",0,0.203765490943756,855,0.203765490943756,0
"Phyllonycteris poeyi",0,0.204003813155386,856,0.204003813155386,0
"98",0,NA,145,0.204225352112676,0
"Nyctinomops femorosaccus",0,0.204242135367016,857,0.204242135367016,0
"Rhinolophus euryale",1,0.0197807435653003,168,0.204246163348058,1
"Otomops wroughtoni",0,0.204718779790276,859,0.204718779790276,0
"Helarctos malayanus",0,0.204957102001907,860,0.204957102001907,0
"Ardops nichollsi",0,0.205552907530982,862.5,0.205552907530982,0
"Artibeus hirsutus",0,0.205552907530982,862.5,0.205552907530982,0
"Glossophaga leachii",0,0.205552907530982,862.5,0.205552907530982,0
"120",0,NA,146,0.205633802816901,0
"30",0,NA,87,0.205673758865248,0
"Saccopteryx leptura",0,0.206148713060057,865,0.206148713060057,0
"Peropteryx kappleri",0,0.206387035271687,866,0.206387035271687,0
"Lonchophylla hesperia",0,0.206625357483317,867,0.206625357483317,0
"Arctictis binturong",0,0.206982840800763,868.5,0.206982840800763,0
"Platyrrhinus umbratus",0,0.206982840800763,868.5,0.206982840800763,0
"7",0,NA,147,0.207042253521127,0
"Glyphonycteris behnii",0,0.207459485224023,870.5,0.207459485224023,0
"Platyrrhinus chocoensis",0,0.207459485224023,870.5,0.207459485224023,0
"Miniopterus minor",0,0.207816968541468,872,0.207816968541468,0
"294",0,NA,88,0.208037825059102,0
"Hipposideros maggietaylorae",0,0.208055290753098,873,0.208055290753098,0
"Mus pahari",0,0.208293612964728,874,0.208293612964728,0
"97",0,NA,148,0.208450704225352,0
"Hipposideros sumbae",0,0.208531935176358,875,0.208531935176358,0
"Nyctinomops laticaudatus",1,0.204480457578646,386,0.209005222948751,1
"Ariteus flavescens",0,0.209366062917064,878.5,0.209366062917064,0
"Macroderma gigas",0,0.209366062917064,878.5,0.209366062917064,0
"Mops niangarae",0,0.209366062917064,878.5,0.209366062917064,0
"Neonycteris pusilla",0,0.209366062917064,878.5,0.209366062917064,0
"278",0,NA,149,0.209859154929577,0
"Hipposideros pygmaeus",0,0.210200190657769,882,0.210200190657769,0
"Platalina genovensium",0,0.210200190657769,882,0.210200190657769,0
"Sturnira aratathomasi",0,0.210200190657769,882,0.210200190657769,0
"115",0,NA,89,0.210401891252955,0
"Cyttarops alecto",0,0.21067683508103,884,0.21067683508103,0
"Manis pentadactyla",0,0.211034318398475,885.5,0.211034318398475,0
"Rhinophylla alethina",0,0.211034318398475,885.5,0.211034318398475,0
"96",0,NA,150,0.211267605633803,0
"Lonchorhina marinkellei",0,0.21139180171592,887,0.21139180171592,0
"Hipposideros muscinus",0,0.21186844613918,889,0.21186844613918,0
"Hipposideros pelingensis",0,0.21186844613918,889,0.21186844613918,0
"Otomops formosus",0,0.21186844613918,889,0.21186844613918,0
"Megaloglossus woermanni",1,0.0443279313632031,202.166666666667,0.212193817496655,1
"Hipposideros stenotis",0,0.21234509056244,891,0.21234509056244,0
"Naemorhedus griseus",0,0.212583412774071,892,0.212583412774071,0
"528",0,NA,151,0.212676056338028,0
"306",0,NA,90,0.212765957446809,0
"Cynomops planirostris",0,0.197569113441373,380.666666666667,0.212804727954636,1
"Arctogalidia trivirgata",0,0.212940896091516,893.5,0.212940896091516,0
"Lutrogale perspicillata",0,0.212940896091516,893.5,0.212940896091516,0
"Sturnira mordax",0,0.213298379408961,895,0.213298379408961,0
"Diclidurus scutatus",0,0.213536701620591,896,0.213536701620591,0
"Monophyllus redmani",0,0.213775023832221,897,0.213775023832221,0
"Musonycteris harrisoni",0,0.214013346043851,898,0.214013346043851,0
"Myotis emarginatus",1,0.0203765490943756,175.666666666667,0.214069178336623,1
"124",0,NA,152,0.214084507042254,0
"Brachyphylla nana",0,0.214370829361296,899.5,0.214370829361296,0
"Lonchorhina fernandezi",0,0.214370829361296,899.5,0.214370829361296,0
"Cynomops mexicanus",0,0.214847473784557,901.5,0.214847473784557,0
"Hipposideros camerunensis",0,0.214847473784557,901.5,0.214847473784557,0
"107",0,NA,91,0.215130023640662,0
"Hipposideros marisae",0,0.215204957102002,903,0.215204957102002,0
"443",0,NA,153,0.215492957746479,0
"Choeroniscus periosus",0,0.215562440419447,904.5,0.215562440419447,0
"Pteronotus macleayii",0,0.215562440419447,904.5,0.215562440419447,0
"Scotophilus dinganii",1,0.0238322211630124,180.833333333333,0.215690552594244,1
"Erophylla bombifrons",0,0.216039084842707,906.5,0.216039084842707,0
"Hipposideros calcaratus",0,0.216039084842707,906.5,0.216039084842707,0
"Hipposideros durgadasi",0,0.216396568160153,908,0.216396568160153,0
"Sturnira thomasi",0,0.216634890371783,909,0.216634890371783,0
"Hipposideros thomensis",0,0.216873212583413,910,0.216873212583413,0
"406",0,NA,154,0.216901408450704,0
"Peropteryx macrotis",0,0.217111534795043,911,0.217111534795043,0
"97",0,NA,92,0.217494089834515,0
"Hipposideros semoni",0,0.217588179218303,913,0.217588179218303,0
"Mus caroli",0,0.217588179218303,913,0.217588179218303,0
"158",0,NA,155,0.21830985915493,0
"Mustela sibirica",0,0.218660629170639,917.5,0.218660629170639,0
"Saccopteryx bilineata",0,0.218660629170639,917.5,0.218660629170639,0
"Lonchophylla mordax",0,0.219137273593899,919.5,0.219137273593899,0
"Chaerephon solomonis",0,0.219613918017159,921.5,0.219613918017159,0
"Miniopterus majori",0,0.219613918017159,921.5,0.219613918017159,0
"675",0,NA,156,0.219718309859155,0
"27",0,NA,93,0.219858156028369,0
"Pteropus lylei",0,0.0450428979980934,208.666666666667,0.220178618581524,1
"Hypsugo savii",1,0.0264537654909438,187.166666666667,0.220320269248155,1
"Erophylla sezekorni",0,0.22032888465205,924.5,0.22032888465205,0
"Hylonycteris underwoodi",0,0.22032888465205,924.5,0.22032888465205,0
"Peropteryx leucoptera",0,0.22032888465205,924.5,0.22032888465205,0
"Neoromicia capensis",1,0.0355100095328885,197.833333333333,0.220522115853686,1
"Scotophilus leucogaster",1,0.0437321258341277,207.666666666667,0.220915403447057,1
"298",0,NA,157,0.22112676056338,0
"Hipposideros coxi",0,0.22128217349857,928.5,0.22128217349857,0
"Pardofelis marmorata",0,0.22128217349857,928.5,0.22128217349857,0
"Myodes glareolus",1,0.338298379408961,550.5,0.221686314263081,1
"Cormura brevirostris",0,0.22199714013346,931.5,0.22199714013346,0
"Hipposideros inornatus",0,0.22199714013346,931.5,0.22199714013346,0
"64",0,NA,94,0.222222222222222,0
"228",0,NA,158,0.222535211267606,0
"Phyllops falcatus",0,0.222592945662536,934,0.222592945662536,0
"Hipposideros lamottei",0,0.222950428979981,935.5,0.222950428979981,0
"Lonchophylla bokermanni",0,0.222950428979981,935.5,0.222950428979981,0
"Saccopteryx gymnura",0,0.223307912297426,937,0.223307912297426,0
"76",0,NA,159,0.223943661971831,0
"Centronycteris centralis",0,0.224022878932316,940,0.224022878932316,0
"Melogale personata",0,0.224022878932316,940,0.224022878932316,0
"Molossus barnesi",0,0.224022878932316,940,0.224022878932316,0
"Mormopterus kalinowskii",0,0.224022878932316,940,0.224022878932316,0
"Eumops glaucinus",1,0.200667302192564,392.333333333333,0.224166096036019,1
"234",0,NA,95,0.224586288416076,0
"Diclidurus isabellus",0,0.224976167778837,944,0.224976167778837,0
"Tadarida australis",0,0.225214489990467,945,0.225214489990467,0
"227",0,NA,160,0.225352112676056,0
"Hipposideros coronatus",0,0.225571973307912,946.5,0.225571973307912,0
"Taphozous hildegardeae",0,0.225571973307912,946.5,0.225571973307912,0
"Leopoldamys edwardsi",0,0.225929456625357,948,0.225929456625357,0
"Hipposideros crumeniferus",0,0.226167778836988,949,0.226167778836988,0
"Herpestes javanicus",0,0.226406101048618,950,0.226406101048618,0
"433",0,NA,161,0.226760563380282,0
"Centronycteris maximiliani",0,0.226882745471878,952,0.226882745471878,0
"Lonchophylla handleyi",0,0.226882745471878,952,0.226882745471878,0
"Maxomys surifer",0,0.226882745471878,952,0.226882745471878,0
"46",0,NA,96,0.226950354609929,0
"Hipposideros macrobullatus",0,0.227359389895138,954,0.227359389895138,0
"Mormopterus norfolkensis",0,0.227716873212583,955.5,0.227716873212583,0
"Taphozous hamiltoni",0,0.227716873212583,955.5,0.227716873212583,0
"297",0,NA,162,0.228169014084507,0
"Pteropus hypomelanus",0,0.0593422306959009,231,0.228231447790652,1
"Arctonyx collaris",0,0.228312678741659,958,0.228312678741659,0
"Chaerephon gallagheri",0,0.228312678741659,958,0.228312678741659,0
"Triaenops furculus",0,0.228312678741659,958,0.228312678741659,0
"Mops condylurus",1,0.0874642516682555,263.833333333333,0.228450525203972,1
"Sturnira nana",0,0.228789323164919,960,0.228789323164919,0
"Crocidura fuliginosa",0,0.229146806482364,961.5,0.229146806482364,0
"Otomops madagascariensis",0,0.229146806482364,961.5,0.229146806482364,0
"130",0,NA,97,0.229314420803783,0
"296",0,NA,163,0.229577464788732,0
"Lonchophylla dekeyseri",0,0.22998093422307,965,0.22998093422307,0
"Mosia nigrescens",0,0.22998093422307,965,0.22998093422307,0
"Mormopterus doriae",0,0.23045757864633,967,0.23045757864633,0
"Hipposideros pratti",1,0.0375357483317445,207.333333333333,0.230587033481474,1
"Hipposideros demissus",0,0.23093422306959,969,0.23093422306959,0
"Mustela strigidorsa",0,0.23093422306959,969,0.23093422306959,0
"Nyctiellus lepidus",0,0.23093422306959,969,0.23093422306959,0
"31",0,NA,164,0.230985915492958,0
"Hipposideros corynophyllus",0,0.23141086749285,971,0.23141086749285,0
"Platyrrhinus helleri",0,0.157292659675882,347.166666666667,0.231538867779285,1
"Miniopterus manavi",0,0.23164918970448,972,0.23164918970448,0
"37",0,NA,98,0.231678486997636,0
"Tatera indica",0,0.316253574833174,532,0.231708938089931,1
"Monophyllus plethodon",0,0.232006673021926,973.5,0.232006673021926,0
"Eumops bonariensis",0,0.232364156339371,975,0.232364156339371,0
"295",0,NA,165,0.232394366197183,0
"Anthops ornatus",0,0.232602478551001,976,0.232602478551001,0
"Amorphochilus schnablii",0,0.233079122974261,978,0.233079122974261,0
"Miniopterus paululus",0,0.233079122974261,978,0.233079122974261,0
"Mormopterus minutus",0,0.233079122974261,978,0.233079122974261,0
"Epomophorus wahlbergi",0,0.021210676835081,190.5,0.233596047207938,1
"432",0,NA,166,0.233802816901408,0
"Elaphodus cephalophus",0,0.233913250714967,981.5,0.233913250714967,0
"Hyaena hyaena",0,0.233913250714967,981.5,0.233913250714967,0
"Molossops aequatorianus",0,0.233913250714967,981.5,0.233913250714967,0
"Mormopterus loriae",0,0.233913250714967,981.5,0.233913250714967,0
"68",0,NA,99,0.234042553191489,0
"Arvicanthis niloticus",0,0.267874165872259,477.666666666667,0.234361811159298,1
"Mimon koepckeae",0,0.234628217349857,984.5,0.234628217349857,0
"Mormopterus jugularis",0,0.234628217349857,984.5,0.234628217349857,0
"Chiroderma improvisum",0,0.235104861773117,986.5,0.235104861773117,0
"Diclidurus ingens",0,0.235104861773117,986.5,0.235104861773117,0
"25",0,NA,167,0.235211267605634,0
"Mormopterus planiceps",0,0.235581506196377,988.5,0.235581506196377,0
"Triaenops auritus",0,0.235581506196377,988.5,0.235581506196377,0
"Herpestes ichneumon",0,0.235938989513823,990,0.235938989513823,0
"Rattus pyctoris",0,0.236296472831268,991.5,0.236296472831268,0
"316",0,NA,100,0.236406619385343,0
"431",0,NA,168,0.236619718309859,0
"Suncus murinus",0,0.224737845567207,429.166666666667,0.236649704390947,1
"Viverra megaspila",0,0.236653956148713,993,0.236653956148713,0
"Moschus berezovskii",0,0.236892278360343,994,0.236892278360343,0
"Canis latrans",0,0.488560533841754,736,0.237031915036453,1
"Epomops franqueti",1,0.0411105815061964,216.166666666667,0.237177705572488,1
"Craseonycteris thonglongyai",0,0.237249761677788,995.5,0.237249761677788,0
"Hipposideros dinops",0,0.237249761677788,995.5,0.237249761677788,0
"Taphozous georgianus",0,0.237607244995234,997,0.237607244995234,0
"Chiropodomys gliroides",0,0.237845567206864,998,0.237845567206864,0
"34",0,NA,169,0.238028169014084,0
"Mormopterus acetabulosus",0,0.238203050524309,999.5,0.238203050524309,0
"Panthera tigris",0,0.238203050524309,999.5,0.238203050524309,0
"Epomops dobsonii",0,0.0344375595805529,209.333333333333,0.23847449169117,1
"Balantiopteryx plicata",0,0.238560533841754,1001,0.238560533841754,0
"93",0,NA,101,0.238770685579196,0
"Leopoldamys sabanus",0,0.239037178265014,1003,0.239037178265014,0
"Triaenops persicus",1,0.103789323164919,290.333333333333,0.239056534951687,1
"Tadarida kuboriensis",0,0.239275500476644,1004,0.239275500476644,0
"46",0,NA,170,0.23943661971831,0
"Catopuma temminckii",0,0.239752144899905,1006,0.239752144899905,0
"Epomophorus labiatus",1,0.0300285986653956,205.166666666667,0.239821739461235,1
"Meles leucurus",0,0.239990467111535,1007,0.239990467111535,0
"Muntiacus reevesi",0,0.24034795042898,1008.5,0.24034795042898,0
"Rhizomys pruinosus",0,0.240705433746425,1010,0.240705433746425,0
"95",0,NA,171,0.240845070422535,0
"Bandicota bengalensis",0,0.240943755958055,1011,0.240943755958055,0
"103",0,NA,102,0.24113475177305,0
"Apodemus draco",0,0.241182078169685,1012,0.241182078169685,0
"Molossus aztecus",0,0.241539561487131,1013.5,0.241539561487131,0
"Mormopterus phrudus",0,0.241539561487131,1013.5,0.241539561487131,0
"Balantiopteryx io",0,0.241897044804576,1015,0.241897044804576,0
"Pteropus vampyrus",0,0.0148951382268827,189.166666666667,0.242054247953562,1
"442",0,NA,172,0.242253521126761,0
"Hipposideros wollastoni",0,0.242373689227836,1017,0.242373689227836,0
"Tomopeas ravus",0,0.242373689227836,1017,0.242373689227836,0
"Otomops papuensis",0,0.242850333651096,1019,0.242850333651096,0
"Mustela eversmanii",0,0.243088655862726,1020,0.243088655862726,0
"45",0,NA,103,0.243498817966903,0
"642",0,NA,173,0.243661971830986,0
"Chaerephon bregullae",0,0.243803622497617,1023,0.243803622497617,0
"Aselliscus tricuspidatus",0,0.244041944709247,1024,0.244041944709247,0
"Taphozous achates",0,0.244280266920877,1025,0.244280266920877,0
"Emballonura atrata",0,0.244518589132507,1026,0.244518589132507,0
"Nycteris vinsoni",0,0.244756911344137,1027,0.244756911344137,0
"Mephitis mephitis",0,0.550047664442326,813,0.244851568898616,1
"205",0,NA,174,0.245070422535211,0
"Hylomys suillus",0,0.245114394661582,1028.5,0.245114394661582,0
"Mus cookii",0,0.245114394661582,1028.5,0.245114394661582,0
"Saccolaimus mixtus",0,0.245829361296473,1031.5,0.245829361296473,0
"373",0,NA,104,0.245862884160756,0
"Lycaon pictus",0,0.275619637750238,494.833333333333,0.245863822912051,1
"Nyctereutes procyonoides",1,0.162535748331745,363.666666666667,0.246197362119971,1
"Apodemus peninsulae",0,0.246425166825548,1034,0.246425166825548,0
"Natalus jamaicensis",0,0.246425166825548,1034,0.246425166825548,0
"Taphozous kapalgensis",0,0.246425166825548,1034,0.246425166825548,0
"Ovis aries",0,NA,175,0.246478873239437,1
"700",0,NA,175,0.246478873239437,0
"Emballonura beccarii",0,0.246901811248808,1036,0.246901811248808,0
"Natalus primus",0,0.247259294566254,1037.5,0.247259294566254,0
"Taphozous australis",0,0.247259294566254,1037.5,0.247259294566254,0
"Rangifer tarandus",0,0.454480457578646,703.666666666667,0.247268133746873,1
"Rhinopoma hardwickii",1,0.0795996186844614,268.166666666667,0.247425225007497,1
"Chilonatalus tumidifrons",0,0.247735938989514,1039.5,0.247735938989514,0
"Mormoops blainvillei",0,0.247735938989514,1039.5,0.247735938989514,0
"Pteropus conspicillatus",0,0.0872259294566254,277.333333333333,0.24785465254188,1
"162",0,NA,176,0.247887323943662,0
"Miniopterus macrocneme",0,0.248093422306959,1041,0.248093422306959,0
"296",0,NA,105,0.24822695035461,0
"Nycteris madagascariensis",0,0.248331744518589,1042,0.248331744518589,0
"Mustela nivalis",0,0.248570066730219,1043,0.248570066730219,0
"Tragulus kanchil",0,0.248927550047664,1044.5,0.248927550047664,0
"516",0,NA,177,0.249295774647887,0
"Taphozous hilli",0,0.249880838894185,1048.5,0.249880838894185,0
"Chimarrogale himalayica",0,0.25023832221163,1050,0.25023832221163,0
"Myzopoda aurita",0,0.25047664442326,1051,0.25047664442326,0
"224",0,NA,106,0.250591016548463,0
"127",0,NA,178,0.250704225352113,0
"Balantiopteryx infusca",0,0.250834127740705,1052.5,0.250834127740705,0
"Peropteryx trinitatis",0,0.250834127740705,1052.5,0.250834127740705,0
"Natalus major",0,0.251191611058151,1054,0.251191611058151,0
"Myotis levis",0,0.0687559580552908,258.333333333333,0.251322408553642,1
"Eothenomys melanogaster",0,0.251549094375596,1055.5,0.251549094375596,0
"Mastomys natalensis",0,0.265490943755958,487.333333333333,0.251877262942127,1
"Pteronotus quadridens",0,0.251906577693041,1057,0.251906577693041,0
"527",0,NA,179,0.252112676056338,0
"Nycteris parisii",0,0.252383222116301,1059,0.252383222116301,0
"Chilonatalus micropus",0,0.252621544327931,1060,0.252621544327931,0
"92",0,NA,107,0.252955082742317,0
"Taphozous troughtoni",0,0.252979027645377,1061.5,0.252979027645377,0
"Hapalomys delacouri",0,0.253336510962822,1063,0.253336510962822,0
"708",0,NA,180,0.253521126760563,0
"Microtus agrestis",0,0.29730695900858,525.5,0.25356241356624,1
"Emballonura furax",0,0.253932316491897,1065.5,0.253932316491897,0
"Lophuromys sikapusi",0,0.271091515729266,495.5,0.254213603834638,1
"Emballonura raffrayana",0,0.254289799809342,1067,0.254289799809342,0
"Niviventer tenaster",0,0.254528122020972,1068,0.254528122020972,0
"Miniopterus robustior",0,0.254766444232602,1069,0.254766444232602,0
"664",0,NA,181,0.254929577464789,0
"Apodemus uralensis",0,0.255243088655863,1071,0.255243088655863,0
"Mustela altaica",0,0.255243088655863,1071,0.255243088655863,0
"349",0,NA,108,0.25531914893617,0
"Maxomys whiteheadi",0,0.255719733079123,1073,0.255719733079123,0
"Hipposideros ruber",1,0.100810295519542,298.833333333333,0.255903901323416,1
"Capreolus pygargus",0,0.255958055290753,1074,0.255958055290753,0
"Martes martes",0,0.256196377502383,1075,0.256196377502383,0
"566",0,NA,182,0.256338028169014,0
"Crocidura vorax",0,0.256434699714013,1076,0.256434699714013,0
"Civettictis civetta",0,0.257387988560534,1080,0.257387988560534,0
"398",0,NA,109,0.257683215130024,0
"Maxomys rajah",0,0.257745471877979,1081.5,0.257745471877979,0
"344",0,NA,183,0.257746478873239,0
"Vespertilio murinus",0,0.01930409914204,205.5,0.257843150418239,1
"Anourosorex squamipes",0,0.258222116301239,1083.5,0.258222116301239,0
"Miniopterus fuscus",0,0.258222116301239,1083.5,0.258222116301239,0
"Bandicota savilei",0,0.258579599618684,1085,0.258579599618684,0
"Niviventer cremoriventer",0,0.25893708293613,1086.5,0.25893708293613,0
"532",0,NA,184,0.259154929577465,0
"Manis crassicaudata",0,0.259294566253575,1088,0.259294566253575,0
"Berylmys berdmorei",0,0.259532888465205,1089,0.259532888465205,0
"Erinaceus roumanicus",0,0.25989037178265,1090.5,0.25989037178265,0
"Vormela peregusna",0,0.25989037178265,1090.5,0.25989037178265,0
"74",0,NA,110,0.260047281323877,0
"Emballonura dianae",0,0.26036701620591,1092.5,0.26036701620591,0
"Niviventer langbianis",0,0.26036701620591,1092.5,0.26036701620591,0
"119",0,NA,185,0.26056338028169,0
"Petaurista elegans",0,0.260724499523356,1094,0.260724499523356,0
"Chiromyscus chiropus",0,0.260962821734986,1095,0.260962821734986,0
"Emballonura semicaudata",0,0.261439466158246,1097,0.261439466158246,0
"Petaurista petaurista",0,0.261439466158246,1097,0.261439466158246,0
"Tragelaphus strepsiceros",0,0.328408007626311,567.333333333333,0.261582011931775,1
"Sus scrofa",1,0.149070543374643,359.166666666667,0.261896753894834,1
"671",0,NA,186,0.261971830985915,0
"Mus shortridgei",0,0.262273593898951,1100.5,0.262273593898951,0
"Rhizomys sumatrensis",0,0.262273593898951,1100.5,0.262273593898951,0
"Urocyon cinereoargenteus",0,0.382983794089609,631.333333333333,0.262403048734095,1
"18",0,NA,111,0.26241134751773,0
"Chrotogale owstoni",0,0.262750238322212,1102.5,0.262750238322212,0
"Hystrix brachyura",0,0.262750238322212,1102.5,0.262750238322212,0
"Myotis yumanensis",0,0.0817445185891325,281.833333333333,0.263163665820791,1
"Muntiacus rooseveltorum",0,0.263226882745472,1104.5,0.263226882745472,0
"Mus macedonicus",0,0.263226882745472,1104.5,0.263226882745472,0
"Felis catus",0,NA,187,0.263380281690141,1
"365",0,NA,187,0.263380281690141,0
"Typhlomys cinereus",0,0.263584366062917,1106,0.263584366062917,0
"Mus minutoides",0,0.263822688274547,1107,0.263822688274547,0
"Viverra tangalunga",0,0.264061010486177,1108,0.264061010486177,0
"Myotis thysanodes",0,0.0738798856053384,273.5,0.26429799003746,1
"Microtus fortis",0,0.264299332697807,1109,0.264299332697807,0
"212",0,NA,112,0.264775413711584,0
"641",0,NA,188,0.264788732394366,0
"Chaerephon plicatus",1,0.055767397521449,252.833333333333,0.264833263962549,1
"Myotis albescens",0,0.0517159199237369,248.166666666667,0.264891222134203,1
"Petaurista philippensis",0,0.265014299332698,1112,0.265014299332698,0
"Rhizomys sinensis",0,0.265252621544328,1113,0.265252621544328,0
"Bos taurus",1,NA,188.5,0.265492957746479,1
"Natalus tumidirostris",0,0.217588179218303,441.666666666667,0.265956623119716,1
"343",0,NA,189,0.266197183098592,0
"Sundamys muelleri",0,0.266205910390848,1117,0.266205910390848,0
"Mustela erminea",0,0.266563393708294,1118.5,0.266563393708294,0
"Rattus annandalei",0,0.266563393708294,1118.5,0.266563393708294,0
"Vernaya fulva",0,0.267040038131554,1120.5,0.267040038131554,0
"122",0,NA,113,0.267139479905437,0
"Tragulus napu",0,0.267397521448999,1122,0.267397521448999,0
"515",0,NA,190,0.267605633802817,0
"Apodemus witherbyi",0,0.267874165872259,1124,0.267874165872259,0
"Hemigalus derbyanus",0,0.267874165872259,1124,0.267874165872259,0
"Anoura geoffroyi",0,0.176120114394662,395,0.268096376159723,1
"Ailurus fulgens",0,0.268469971401335,1126.5,0.268469971401335,0
"274",0,NA,191,0.269014084507042,0
"Lasiurus ega",0,0.0545757864632984,254.5,0.26913089595725,1
"Eptesicus brasiliensis",0,0.0569590085795996,257.5,0.269455819761275,1
"269",0,NA,114,0.269503546099291,0
"Aonyx capensis",0,0.2697807435653,1132,0.2697807435653,0
"Atherurus macrourus",0,0.2697807435653,1132,0.2697807435653,0
"Phyllostomus discolor",0,0.195185891325071,418.5,0.269991541239813,1
"Ratufa bicolor",0,0.270257387988561,1134,0.270257387988561,0
"94",0,NA,192,0.270422535211268,0
"Zelotomys hildegardeae",0,0.270495710200191,1135,0.270495710200191,0
"Mogera insularis",0,0.271448999046711,1139,0.271448999046711,0
"Chiropodomys pusillus",0,0.271687321258341,1140,0.271687321258341,0
"30",0,NA,193,0.271830985915493,0
"217",0,NA,115,0.271867612293144,0
"Prionodon linsang",0,0.271925643469971,1141,0.271925643469971,0
"Oenomys hypoxanthus",0,0.272163965681602,1142,0.272163965681602,0
"Cynogale bennettii",0,0.272402287893232,1143,0.272402287893232,0
"Ictonyx striatus",0,0.272759771210677,1144.5,0.272759771210677,0
"Lutra sumatrana",0,0.272759771210677,1144.5,0.272759771210677,0
"Microtus arvalis",0,0.273236415633937,511.166666666667,0.272768946056383,1
"Eptesicus diminutus",0,0.0620829361296473,266,0.273041729883591,1
"75",0,NA,194,0.273239436619718,0
"Mustela nudipes",0,0.273713060057197,1148.5,0.273713060057197,0
"Myotis austroriparius",0,0.108913250714967,321.166666666667,0.274097844135036,1
"Potamochoerus larvatus",0,0.274189704480458,1150.5,0.274189704480458,0
"147",0,NA,116,0.274231678486998,0
"39",0,NA,195,0.274647887323944,0
"Crocidura suaveolens",0,0.274666348903718,1152.5,0.274666348903718,0
"Herpestes brachyurus",0,0.274666348903718,1152.5,0.274666348903718,0
"Pteropus poliocephalus",0,0.118684461391802,333,0.274772754736234,1
"Uranomys ruddi",0,0.275023832221163,1154,0.275023832221163,0
"Mus musculoides",0,0.275262154432793,1155,0.275262154432793,0
"Mus terricolor",0,0.275619637750238,1156.5,0.275619637750238,0
"Myotis ricketti",1,NA,195.75,0.275704225352113,1
"405",0,NA,196,0.276056338028169,0
"Mus saxicola",0,0.276096282173499,1158.5,0.276096282173499,0
"Nesokia indica",0,0.276096282173499,1158.5,0.276096282173499,0
"Microtus subterraneus",0,0.276453765490944,1160,0.276453765490944,0
"94",0,NA,117,0.276595744680851,0
"Myotis californicus",0,0.11558627264061,330.833333333333,0.276791668344992,1
"Capricornis thar",0,0.276811248808389,1161.5,0.276811248808389,0
"Lasiurus blossevillii",0,0.0555290753098189,261.166666666667,0.276960395995292,1
"Antrozous pallidus",0,0.0828169685414681,293,0.277136172612414,1
"Ictonyx libyca",0,0.277168732125834,1163,0.277168732125834,0
"Oreotragus oreotragus",0,0.277407054337464,1164,0.277407054337464,0
"Myotis chiloensis",0,0.12595328884652,343.333333333333,0.277430439005178,1
"640",0,NA,197,0.277464788732394,0
"Leopoldamys ciliatus",0,0.277764537654909,1165.5,0.277764537654909,0
"Scaptonyx fusicaudus",0,0.277764537654909,1165.5,0.277764537654909,0
"Canis adustus",0,0.257030505243089,496.166666666667,0.278165097991828,1
"Budorcas taxicolor",0,0.278360343183985,1168,0.278360343183985,0
"Eothenomys miletus",0,0.278360343183985,1168,0.278360343183985,0
"Mus mahomet",0,0.278360343183985,1168,0.278360343183985,0
"Niviventer andersoni",0,0.278836987607245,1170,0.278836987607245,0
"93",0,NA,198,0.27887323943662,0
"47",0,NA,118,0.278959810874705,0
"Crocidura indochinensis",0,0.279313632030505,1172,0.279313632030505,0
"Myotis grisescens",0,0.11487130600572,332.166666666667,0.279839731109888,1
"Lenothrix canus",0,0.279909437559581,1174.5,0.279909437559581,0
"Pelomys fallax",0,0.279909437559581,1174.5,0.279909437559581,0
"Lasiurus borealis",0,0.148474737845567,371.5,0.280242752990776,1
"404",0,NA,199,0.280281690140845,0
"Grammomys kuru",0,0.280505243088656,1177,0.280505243088656,0
"Berylmys manipulus",0,0.280981887511916,1179,0.280981887511916,0
